rule,feature_a,value_a,feature_b,value_b,support,support_rate,fraud_count,fraud_rate,global_fraud_rate,fraud_rate_diff,lift,order,strength,business_interpretation
payment_channel=WEB_BROWSER AND card_entry_mode=MAGSTRIPE,payment_channel,WEB_BROWSER,card_entry_mode,MAGSTRIPE,2414,0.02414,48,0.01988400994200497,0.02549,-0.005605990057995027,0.7800710059633179,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=True AND merchant_country=ID,cross_border,True,merchant_country,ID,1006,0.01006,20,0.019880715705765408,0.02549,-0.005609284294234591,0.7799417695474856,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=API_SERVER AND term_location=BRANCH_COUNTER,payment_channel,API_SERVER,term_location,BRANCH_COUNTER,2063,0.02063,41,0.019873969946679594,0.02549,-0.005616030053320405,0.7796771261937856,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND merchant_country=KR,payment_channel,SMART_WATCH,merchant_country,KR,705,0.00705,14,0.019858156028368795,0.02549,-0.0056318439716312035,0.7790567292416162,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_entry_mode=QR_CODE AND auth_result=CVV_PASS,card_entry_mode,QR_CODE,auth_result,CVV_PASS,2177,0.02177,43,0.01975195222783647,0.02549,-0.005738047772163527,0.7748902404015878,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Monday AND payment_channel=MOBILE_APP,day_name,Monday,payment_channel,MOBILE_APP,2029,0.02029,40,0.019714144898965006,0.02549,-0.005775855101034993,0.7734070183979995,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=HK,payment_channel,API_SERVER,merchant_country,HK,713,0.00713,14,0.019635343618513323,0.02549,-0.005854656381486675,0.7703155597690594,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=MOBILE_APP AND card_entry_mode=MANUAL_KEYED,payment_channel,MOBILE_APP,card_entry_mode,MANUAL_KEYED,2392,0.02392,46,0.019230769230769232,0.02549,-0.006259230769230767,0.7544436732353563,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND merchant_country=AU,payment_channel,IVR_PHONE,merchant_country,AU,676,0.00676,13,0.019230769230769232,0.02549,-0.006259230769230767,0.7544436732353563,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND merchant_country=HK,payment_channel,WEB_BROWSER,merchant_country,HK,730,0.0073,14,0.019178082191780823,0.02549,-0.006311917808219176,0.7523767042675882,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Saturday AND payment_channel=POS_TERMINAL,day_name,Saturday,payment_channel,POS_TERMINAL,1998,0.01998,38,0.01901901901901902,0.02549,-0.006470980980980978,0.7461364856421743,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=CA,payment_channel,ATM,merchant_country,CA,688,0.00688,13,0.0188953488372093,0.02549,-0.006594651162790698,0.7412847719579954,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND merchant_country=IN,payment_channel,POS_TERMINAL,merchant_country,IN,688,0.00688,13,0.0188953488372093,0.02549,-0.006594651162790698,0.7412847719579954,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND merchant_country=HK,payment_channel,POS_TERMINAL,merchant_country,HK,692,0.00692,13,0.01878612716763006,0.02549,-0.00670387283236994,0.7369998888830938,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND merchant_country=TH,payment_channel,WEB_BROWSER,merchant_country,TH,692,0.00692,13,0.01878612716763006,0.02549,-0.00670387283236994,0.7369998888830938,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_entry_mode=MAGSTRIPE AND auth_result=CVV_PASS,card_entry_mode,MAGSTRIPE,auth_result,CVV_PASS,2066,0.02066,38,0.018393030009680542,0.02549,-0.0070969699903194565,0.7215782663664395,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND merchant_country=MY,payment_channel,IVR_PHONE,merchant_country,MY,712,0.00712,13,0.018258426966292134,0.02549,-0.0072315730337078644,0.7162976448133439,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND term_location=MOBILE_APP,payment_channel,POS_TERMINAL,term_location,MOBILE_APP,1982,0.01982,36,0.018163471241170535,0.02549,-0.007326528758829463,0.7125724300184596,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND merchant_country=HK,payment_channel,MOBILE_APP,merchant_country,HK,716,0.00716,13,0.018156424581005588,0.02549,-0.0073335754189944105,0.7122959819931577,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND merchant_country=SG,payment_channel,WEB_BROWSER,merchant_country,SG,723,0.00723,13,0.017980636237897647,0.02549,-0.0075093637621023515,0.7053996170222695,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Wednesday AND payment_channel=WEB_BROWSER,day_name,Wednesday,payment_channel,WEB_BROWSER,2072,0.02072,37,0.017857142857142856,0.02549,-0.007632857142857143,0.7005548394328308,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND merchant_country=ZA,payment_channel,WEB_BROWSER,merchant_country,ZA,731,0.00731,13,0.017783857729138167,0.02549,-0.007706142270861832,0.697679785372231,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=HK,cross_border,True,merchant_country,HK,1022,0.01022,18,0.01761252446183953,0.02549,-0.00787747553816047,0.6909581977967646,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
cross_border=True AND merchant_country=CA,cross_border,True,merchant_country,CA,1028,0.01028,18,0.017509727626459144,0.02549,-0.007980272373540855,0.6869253678485345,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=IVR_PHONE AND merchant_country=JP,payment_channel,IVR_PHONE,merchant_country,JP,693,0.00693,12,0.017316017316017316,0.02549,-0.008173982683982683,0.6793259049045632,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=IN,cross_border,True,merchant_country,IN,927,0.00927,16,0.017259978425026967,0.02549,-0.008230021574973032,0.677127439192898,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=IVR_PHONE AND merchant_country=BR,payment_channel,IVR_PHONE,merchant_country,BR,696,0.00696,12,0.017241379310344827,0.02549,-0.008248620689655171,0.6763977760041125,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND merchant_country=ID,payment_channel,POS_TERMINAL,merchant_country,ID,696,0.00696,12,0.017241379310344827,0.02549,-0.008248620689655171,0.6763977760041125,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND merchant_country=JP,payment_channel,WEB_BROWSER,merchant_country,JP,705,0.00705,12,0.01702127659574468,0.02549,-0.008468723404255318,0.6677629107785281,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=ATM AND merchant_country=TH,payment_channel,ATM,merchant_country,TH,710,0.0071,12,0.016901408450704224,0.02549,-0.008588591549295775,0.6630603550688201,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=IVR_PHONE AND merchant_country=HK,payment_channel,IVR_PHONE,merchant_country,HK,718,0.00718,12,0.016713091922005572,0.02549,-0.008776908077994427,0.6556724959594183,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND merchant_country=IN,payment_channel,WEB_BROWSER,merchant_country,IN,719,0.00719,12,0.016689847009735744,0.02549,-0.008800152990264255,0.6547605731555804,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=SMART_WATCH AND merchant_country=SG,payment_channel,SMART_WATCH,merchant_country,SG,703,0.00703,11,0.015647226173541962,0.02549,-0.009842773826458037,0.6138574410961931,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=FR,cross_border,True,merchant_country,FR,964,0.00964,15,0.015560165975103735,0.02549,-0.009929834024896264,0.6104419762692717,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
cross_border=True AND merchant_country=JP,cross_border,True,merchant_country,JP,984,0.00984,15,0.01524390243902439,0.02549,-0.010246097560975609,0.5980346190280263,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
cross_border=True AND merchant_country=SG,cross_border,True,merchant_country,SG,988,0.00988,15,0.015182186234817813,0.02549,-0.010307813765182186,0.5956134262384392,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=MOBILE_APP AND merchant_country=TH,payment_channel,MOBILE_APP,merchant_country,TH,751,0.00751,11,0.014647137150466045,0.02549,-0.010842862849533954,0.574622877617342,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=ATM AND merchant_country=ZA,payment_channel,ATM,merchant_country,ZA,712,0.00712,10,0.014044943820224719,0.02549,-0.01144505617977528,0.5509981883179568,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=KR,cross_border,True,merchant_country,KR,1032,0.01032,13,0.012596899224806201,0.02549,-0.012893100775193797,0.49418984797199694,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
cross_border=True AND merchant_country=TH,cross_border,True,merchant_country,TH,1008,0.01008,12,0.011904761904761904,0.02549,-0.013585238095238095,0.46703655962188717,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=IVR_PHONE AND merchant_country=IN,payment_channel,IVR_PHONE,merchant_country,IN,713,0.00713,7,0.009817671809256662,0.02549,-0.015672328190743337,0.3851577798845297,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
