currency,payment_channel,merchant_country,mcc,card_present,card_entry_mode,auth_result,pin_verif_method,tokenised,recurring_flag,cross_border,auth_characteristics,message_type,term_location,day_name,time_period,ip_score_bin,ip_score_risk_group,decline_rate_risk_group,credit_util_risk_group,txn_count_7d_group,txn_velocity_group,night_ratio_group,amount_to_mean_group,amount_to_max_group,night_unusual_group,high_ip_high_amount_flag,high_decline_high_amount_flag,private_ip_high_score_flag,high_velocity_high_amount_flag,low_mcc_entropy_x_low_night_ratio,low_mcc_entropy_x_high_max_amount_30d,low_mcc_entropy_x_card_not_present,low_night_ratio_x_high_max_amount_30d,cross_border_x_low_country_diversity,high_ip_score_x_card_not_present,amount,mean_amount_30d,std_amount_30d,max_amount_30d,night_ratio_30d,mcc_entropy_30d,distinct_merchants_7d,distinct_countries_30d,device_diversity_30d,decline_rate_30d,chargebacks_365d,credit_util_today,ip_score,txn_count_7d,txn_count_30d,txn_count_ratio_7d_30d,hour,amount_to_mean_30d,amount_to_max_30d,night_unusual_score,fraud
USD,POS_TERMINAL,IN,5625,False,MAGSTRIPE,BIOMETRIC_PASS,ONLINE_PIN,True,INSTALLMENT_PLAN,False,E_COMMERCE,0100-AuthReq,WEARABLE_PAY,Sunday,night,medium,medium,medium,low,gt_20,very_low,medium,extreme,above_max,medium,0,0,0,0,0,0,0,0,0,0,155445.01,5.11,2.41,88877.23,0.455,3.318,2,20,30,0.132,8,0.139,0.4802,57.0,409.0,0.13902439024390245,0,25441.081833060558,1.7489660853957152,0.5449999999999999,0
USD,ATM,FR,5213,False,CHIP,CVV_PASS,NONE,True,MOTO_PHONE,False,MOBILE_TOKEN,0100-AuthReq,KIOSK,Friday,morning,low,low,medium,very_high,gt_20,very_low,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,50132.49,9.16,1.73,92592.23,0.914,0.54,10,15,5,0.149,0,1.756,0.1184,65.0,352.0,0.18413597733711048,10,4934.300196850393,0.5414271648153974,0.0,0
USD,SMART_WATCH,HK,3106,False,MANUAL_KEYED,3DS_FAIL,NONE,False,MOTO_PHONE,False,FALLBACK_MAG,0400-Reversal,CALL_CENTER,Thursday,night,high,high,medium,very_high,11_20,low,low,extreme,below_half_max,high,0,0,0,0,0,0,1,0,0,1,50649.65,6.53,4.59,143082.86,0.196,0.09,45,25,36,0.265,0,1.377,0.6244,17.0,78.0,0.21518987341772153,5,6726.381142098274,0.3539857675072507,0.804,0
AUD,SMART_WATCH,CN,3239,False,CONTACTLESS,BIOMETRIC_FAIL,OFFLINE_PIN,True,INSTALLMENT_PLAN,False,CARD_PRESENT,0510-AdviceRsp,MOBILE_APP,Tuesday,night,low,low,low,medium,gt_20,very_low,very_low,extreme,much_above_max,very_high,0,0,0,0,0,0,0,0,0,0,181602.32,6.53,4.69,57013.07,0.06,2.888,103,11,5,0.094,0,0.472,0.0652,64.0,384.0,0.16623376623376623,3,24117.173970783533,3.1852193677806198,0.94,0
USD,IVR_PHONE,AU,3007,True,CHIP,CVV_FAIL,OFFLINE_PIN,True,MOTO_PHONE,False,CARD_PRESENT,0110-AuthRsp,POS_TERMINAL,Thursday,morning,low,low,low,very_high,11_20,very_low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,103145.74,5.79,2.3,234726.33,0.991,0.967,79,18,8,0.075,0,0.932,0.1014,14.0,443.0,0.03153153153153153,9,15190.830633284242,0.439427909822005,0.0,0
INR,ATM,ID,7711,True,MAGSTRIPE,3DS_FAIL,NONE,False,RECURRING_SUBSCRIPTION,False,MOBILE_TOKEN,0400-Reversal,MOBILE_APP,Wednesday,evening,medium,medium,medium,very_high,gt_20,low,high,extreme,extreme,not_night,0,0,0,0,0,0,0,0,0,0,173925.62,6.54,1.52,10117.43,0.957,3.924,22,19,8,0.158,0,0.977,0.3646,89.0,414.0,0.21445783132530122,18,23067.058355437664,17.188992758758026,0.0,0
IDR,WEB_BROWSER,MY,3048,False,MANUAL_KEYED,AVS_PASS,ONLINE_PIN,True,MOTO_MAIL,False,FORCE_POST,0200-FinReq,MOBILE_APP,Sunday,night,low,low,medium,high,6_10,very_low,high,extreme,near_max,low,0,0,0,0,0,0,0,0,0,0,119150.05,5.13,1.19,154757.9,0.845,2.815,46,24,14,0.132,0,0.851,0.025,6.0,232.0,0.02575107296137339,2,19437.202283849918,0.7699075788209919,0.15500000000000003,0
USD,MOBILE_APP,ID,7414,False,CONTACTLESS,AVS_PASS,SIGNATURE,True,SINGLE_PURCHASE,False,FORCE_POST,0500-Advice,CALL_CENTER,Saturday,late_evening,high,high,medium,very_high,gt_20,low,high,extreme,below_half_max,medium,0,0,0,0,0,0,0,0,0,1,3989.67,6.0,1.39,13320.56,0.615,0.813,65,7,34,0.226,0,1.548,0.5151,46.0,197.0,0.23232323232323232,22,569.9528571428572,0.29948969940457426,0.385,0
EUR,ATM,JP,3216,False,CHIP,AVS_PASS,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,False,E_COMMERCE,0510-AdviceRsp,KIOSK,Friday,morning,medium,medium,medium,very_high,gt_20,very_low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,3952.33,5.18,1.76,80702.0,0.601,3.15,99,17,40,0.176,7,1.859,0.3983,48.0,469.0,0.10212765957446808,8,639.5355987055017,0.04897376801358066,0.0,0
GBP,SMART_WATCH,JP,5469,False,MAGSTRIPE,AVS_PASS,ONLINE_PIN,True,MOTO_PHONE,False,FORCE_POST,0420-RepeatRev,BRANCH_COUNTER,Monday,afternoon,low,low,medium,very_high,gt_20,very_low,low,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,19196.7,5.82,1.14,216524.29,0.222,0.467,54,21,7,0.131,0,1.436,0.1899,46.0,396.0,0.11586901763224182,16,2814.7653958944284,0.08865800387566737,0.0,1
USD,POS_TERMINAL,SG,3080,True,TOKEN_IN_APP,3DS_PASS,SIGNATURE,True,SINGLE_PURCHASE,True,FALLBACK_MAG,0420-RepeatRev,ONLINE_PORTAL,Friday,afternoon,low,low,low,very_high,gt_20,very_low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,16981.8,6.81,2.91,70119.53,0.607,2.728,106,22,8,0.094,0,1.148,0.0874,34.0,446.0,0.07606263982102908,16,2174.3661971830984,0.24218014324763373,0.0,0
VND,WEB_BROWSER,HK,5108,True,MANUAL_KEYED,BIOMETRIC_PASS,ONLINE_PIN,False,MOTO_PHONE,False,MOBILE_TOKEN,0420-RepeatRev,KIOSK,Friday,afternoon,medium,medium,medium,high,gt_20,very_low,medium,extreme,extreme,not_night,0,0,0,0,0,0,0,0,0,0,22918.72,6.34,1.13,1446.18,0.591,2.106,44,2,29,0.252,0,0.614,0.377,46.0,322.0,0.14241486068111456,13,3122.4414168937333,15.836813665197143,0.0,0
SGD,MOBILE_APP,AU,7911,False,MAGSTRIPE,AVS_PASS,ONLINE_PIN,True,MOTO_PHONE,False,FORCE_POST,0200-FinReq,CALL_CENTER,Sunday,evening,medium,medium,medium,very_high,gt_20,low,medium,extreme,near_max,not_night,0,0,0,0,0,0,1,0,0,0,43623.21,5.29,1.49,51558.64,0.437,0.375,75,20,6,0.128,0,0.942,0.4857,71.0,331.0,0.21385542168674698,19,6935.327503974562,0.8460728197481596,0.0,0
USD,IVR_PHONE,IN,5816,True,CONTACTLESS,AVS_PASS,NONE,False,MOTO_PHONE,False,CARD_PRESENT,0200-FinReq,BRANCH_COUNTER,Thursday,night,medium,medium,medium,very_high,gt_20,very_low,medium,extreme,much_above_max,high,0,0,0,0,0,0,0,0,0,0,166932.24,5.6,1.23,34198.94,0.37,1.727,75,25,13,0.255,8,1.177,0.4497,31.0,208.0,0.14832535885167464,3,25292.763636363637,4.881068212400372,0.63,0
HKD,SMART_WATCH,TH,5878,False,CHIP,3DS_FAIL,ONLINE_PIN,True,MOTO_PHONE,False,CRYPTOGRAM_PRESENT,0110-AuthRsp,BRANCH_COUNTER,Friday,afternoon,medium,medium,medium,very_high,gt_20,very_low,medium,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,0,58595.68,5.97,1.68,19932.45,0.316,2.606,59,14,38,0.115,0,1.574,0.3686,27.0,429.0,0.06279069767441861,14,8406.84074605452,2.9395654038814154,0.0,0
USD,SMART_WATCH,ID,4140,False,CONTACTLESS,AVS_PASS,NONE,True,INSTALLMENT_PLAN,False,CARD_PRESENT,0200-FinReq,CALL_CENTER,Saturday,night,medium,medium,low,medium,11_20,very_low,medium,extreme,extreme,medium,0,0,0,0,0,0,0,0,0,0,136163.5,6.49,10.0,24169.88,0.573,1.185,67,20,7,0.05,1,0.38,0.3171,15.0,177.0,0.08426966292134831,0,18179.372496662214,5.6333695752905975,0.42700000000000005,0
EUR,WEB_BROWSER,ZA,3082,False,CONTACTLESS,3DS_PASS,NONE,True,MOTO_MAIL,False,MOBILE_TOKEN,0420-RepeatRev,MOBILE_APP,Thursday,evening,medium,medium,high,low,gt_20,very_low,low,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,176149.48,5.48,1.38,132379.3,0.244,3.528,67,19,33,0.303,0,0.084,0.4056,28.0,269.0,0.1037037037037037,18,27183.561728395063,1.3306321257770228,0.0,0
JPY,API_SERVER,VN,4799,False,MANUAL_KEYED,BIOMETRIC_FAIL,SIGNATURE,True,MOTO_PHONE,False,FALLBACK_MAG,0110-AuthRsp,MOBILE_APP,Saturday,afternoon,medium,medium,medium,very_high,2_5,very_low,medium,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,46152.48,5.35,1.44,154932.61,0.599,1.222,13,3,6,0.166,0,1.748,0.2562,4.0,32.0,0.12121212121212122,14,7268.1070866141745,0.2978855265813532,0.0,0
HKD,SMART_WATCH,TH,7269,False,CONTACTLESS,AVS_PASS,ONLINE_PIN,True,SINGLE_PURCHASE,True,FALLBACK_MAG,0400-Reversal,BRANCH_COUNTER,Tuesday,afternoon,low,low,medium,medium,2_5,very_low,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,143593.12,8.24,1.72,202547.74,0.665,1.253,66,11,3,0.177,2,0.583,0.1134,3.0,17.0,0.16666666666666666,16,15540.380952380952,0.7089311935487725,0.0,0
USD,SMART_WATCH,US,5231,False,CHIP,BIOMETRIC_PASS,NONE,False,RECURRING_SUBSCRIPTION,False,CRYPTOGRAM_PRESENT,0210-FinRsp,BRANCH_COUNTER,Friday,afternoon,high,high,medium,very_high,gt_20,very_low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,1,40581.63,5.1,1.08,206830.24,0.894,3.702,7,2,32,0.107,0,1.465,0.5548,54.0,470.0,0.11464968152866242,14,6652.726229508196,0.19620648215424324,0.0,0
USD,IVR_PHONE,GB,7875,True,MANUAL_KEYED,3DS_PASS,ONLINE_PIN,False,MOTO_PHONE,True,E_COMMERCE,0100-AuthReq,MOBILE_APP,Thursday,night,low,low,medium,low,gt_20,very_low,high,extreme,much_above_max,low,0,0,0,0,0,0,0,0,0,0,115736.78,12.24,1.43,32197.44,0.969,2.618,100,14,38,0.17,0,0.175,0.0953,86.0,485.0,0.17695473251028807,3,8741.448640483384,3.594484080595209,0.031000000000000028,0
USD,IVR_PHONE,AE,7378,False,MAGSTRIPE,3DS_PASS,OFFLINE_PIN,True,MOTO_MAIL,False,E_COMMERCE,0400-Reversal,POS_TERMINAL,Saturday,afternoon,low,low,medium,low,gt_20,low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,83864.39,7.93,1.49,175630.06,0.645,2.957,22,4,1,0.165,0,0.24,0.0255,79.0,384.0,0.2051948051948052,14,9391.309070548712,0.47750318195426256,0.0,0
USD,MOBILE_APP,ZA,7886,False,TOKEN_IN_APP,CVV_FAIL,ONLINE_PIN,False,INSTALLMENT_PLAN,True,FORCE_POST,0510-AdviceRsp,KIOSK,Thursday,afternoon,high,high,medium,very_high,6_10,very_low,low,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,10655.39,9.28,1.95,64004.15,0.248,0.416,97,9,29,0.171,0,1.893,0.5037,6.0,464.0,0.012903225806451613,15,1036.5165369649806,0.16647707254806837,0.0,0
USD,IVR_PHONE,CN,5666,True,QR_CODE,CVV_FAIL,SIGNATURE,False,RECURRING_SUBSCRIPTION,False,CRYPTOGRAM_PRESENT,0510-AdviceRsp,POS_TERMINAL,Tuesday,evening,medium,medium,medium,very_high,gt_20,low,very_low,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,0,166185.92,8.29,1.43,54538.7,0.074,0.773,72,5,2,0.174,0,1.206,0.4039,26.0,118.0,0.2184873949579832,18,17888.688912809477,3.047063331848177,0.0,0
JPY,WEB_BROWSER,BR,4867,True,QR_CODE,AVS_PASS,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,False,MOBILE_TOKEN,0200-FinReq,ONLINE_PORTAL,Wednesday,afternoon,low,low,medium,very_high,11_20,very_low,high,extreme,extreme,not_night,0,0,0,0,0,0,0,0,0,0,189259.48,5.26,4.3,11523.49,0.966,3.803,120,20,37,0.128,4,1.404,0.0511,14.0,487.0,0.028688524590163935,15,30233.143769968054,16.42237357141184,0.0,0
USD,SMART_WATCH,BR,7688,True,QR_CODE,3DS_FAIL,NONE,True,RECURRING_SUBSCRIPTION,False,CRYPTOGRAM_PRESENT,0210-FinRsp,CALL_CENTER,Monday,evening,medium,medium,medium,very_high,gt_20,very_low,very_low,extreme,extreme,not_night,0,0,0,0,0,0,0,0,0,0,87222.34,6.74,3.38,11980.46,0.017,2.406,67,12,36,0.143,0,1.55,0.3291,22.0,403.0,0.054455445544554455,21,11269.036175710593,7.279775586614654,0.0,0
EUR,SMART_WATCH,DE,5394,False,MANUAL_KEYED,AVS_FAIL,OFFLINE_PIN,True,INSTALLMENT_PLAN,True,FALLBACK_MAG,0510-AdviceRsp,CALL_CENTER,Tuesday,evening,medium,medium,medium,high,6_10,very_low,high,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,114453.15,10.83,1.12,72941.0,0.951,3.508,14,12,15,0.18,2,0.679,0.3637,9.0,233.0,0.038461538461538464,19,9674.8224852071,1.5690980505058814,0.0,0
EUR,API_SERVER,CA,3047,False,CHIP,CVV_PASS,ONLINE_PIN,False,INSTALLMENT_PLAN,True,FALLBACK_MAG,0510-AdviceRsp,KIOSK,Wednesday,morning,medium,medium,medium,high,gt_20,low,low,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,0,71757.48,7.07,2.92,33445.68,0.117,2.618,47,13,25,0.112,0,0.863,0.2435,63.0,236.0,0.26582278481012656,11,8891.881040892193,2.145429082946349,0.0,0
USD,ATM,US,5465,False,CHIP,3DS_PASS,NONE,True,RECURRING_SUBSCRIPTION,False,MOBILE_TOKEN,0500-Advice,WEARABLE_PAY,Sunday,morning,low,low,medium,medium,11_20,very_low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,18078.74,8.98,2.29,161534.53,0.885,1.974,81,20,15,0.134,0,0.445,0.0563,16.0,158.0,0.10062893081761007,7,1811.496993987976,0.11191804056977435,0.0,0
USD,API_SERVER,DE,5741,True,MANUAL_KEYED,CVV_PASS,ONLINE_PIN,True,SINGLE_PURCHASE,False,FALLBACK_MAG,0110-AuthRsp,KIOSK,Friday,morning,medium,medium,medium,low,gt_20,very_low,medium,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,143212.05,12.55,2.81,132371.44,0.335,0.063,75,11,5,0.29,0,0.275,0.2135,90.0,453.0,0.19823788546255505,7,10569.154981549815,1.0818872115676041,0.0,0
USD,API_SERVER,SG,5360,True,CONTACTLESS,AVS_PASS,ONLINE_PIN,False,MOTO_MAIL,False,MOBILE_TOKEN,0510-AdviceRsp,CALL_CENTER,Monday,morning,medium,medium,medium,high,gt_20,medium,medium,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,91854.07,5.43,1.47,124631.88,0.47,2.073,60,22,22,0.153,0,0.65,0.4554,27.0,34.0,0.7714285714285715,10,14285.23639191291,0.7369970909763138,0.0,0
GBP,SMART_WATCH,MY,5939,True,CONTACTLESS,CVV_FAIL,ONLINE_PIN,False,MOTO_MAIL,False,FORCE_POST,0110-AuthRsp,POS_TERMINAL,Thursday,afternoon,medium,medium,medium,medium,gt_20,very_low,low,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,111272.7,6.98,1.77,58674.07,0.226,3.277,104,25,6,0.123,0,0.405,0.3152,46.0,440.0,0.10430839002267574,13,13943.947368421052,1.896422109083125,0.0,0
IDR,IVR_PHONE,VN,5320,False,QR_CODE,AVS_FAIL,SIGNATURE,True,MOTO_MAIL,False,E_COMMERCE,0100-AuthReq,WEARABLE_PAY,Tuesday,late_evening,medium,medium,medium,medium,11_20,low,high,extreme,above_max,low,0,0,0,0,0,0,0,0,0,0,118282.89,5.43,1.88,115396.76,0.879,2.441,107,5,36,0.129,0,0.598,0.2919,11.0,21.0,0.5,22,18395.47278382582,1.0250016118163818,0.121,0
GBP,ATM,CN,5564,False,TOKEN_IN_APP,3DS_PASS,NONE,True,INSTALLMENT_PLAN,False,MOBILE_TOKEN,0110-AuthRsp,BRANCH_COUNTER,Monday,afternoon,low,low,medium,very_high,11_20,very_low,medium,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,187732.25,9.57,1.33,107586.29,0.494,3.23,56,3,15,0.116,0,1.597,0.182,11.0,190.0,0.05759162303664921,14,17760.85619678335,1.7449296287693463,0.0,0
USD,POS_TERMINAL,ZA,3297,False,MAGSTRIPE,AVS_PASS,ONLINE_PIN,False,SINGLE_PURCHASE,False,CRYPTOGRAM_PRESENT,0500-Advice,ONLINE_PORTAL,Tuesday,morning,medium,medium,medium,very_high,11_20,very_low,medium,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,98395.32,15.97,1.13,187047.14,0.462,0.546,3,8,13,0.198,0,0.909,0.357,18.0,89.0,0.2,8,5798.192103712435,0.526042760970518,0.0,1
SGD,MOBILE_APP,HK,5974,False,CONTACTLESS,BIOMETRIC_FAIL,OFFLINE_PIN,True,RECURRING_SUBSCRIPTION,False,CRYPTOGRAM_PRESENT,0400-Reversal,MOBILE_APP,Monday,afternoon,low,low,low,low,gt_20,low,high,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,106577.81,7.46,1.81,60491.16,0.614,1.574,36,12,4,0.083,0,0.274,0.0949,66.0,234.0,0.28085106382978725,16,12597.849881796688,1.7618450060305335,0.0,0
USD,POS_TERMINAL,PH,3235,False,MANUAL_KEYED,3DS_PASS,OFFLINE_PIN,False,MOTO_MAIL,False,FORCE_POST,0200-FinReq,POS_TERMINAL,Saturday,morning,medium,medium,medium,very_high,gt_20,low,high,extreme,extreme,not_night,0,0,0,0,0,0,0,0,0,0,174927.63,5.01,1.03,11037.32,0.96,1.112,11,4,27,0.183,0,1.194,0.2323,99.0,309.0,0.3193548387096774,9,29106.094841930117,15.847305568238646,0.0,0
USD,ATM,TH,7461,False,MANUAL_KEYED,3DS_FAIL,OFFLINE_PIN,True,SINGLE_PURCHASE,False,MOBILE_TOKEN,0400-Reversal,ONLINE_PORTAL,Wednesday,late_evening,medium,medium,medium,high,gt_20,very_low,low,extreme,near_max,high,0,0,0,0,0,0,0,0,0,0,178698.53,5.77,1.38,186228.23,0.252,0.935,87,8,37,0.191,6,0.802,0.4295,30.0,163.0,0.18292682926829268,23,26395.64697193501,0.959562201916423,0.748,0
GBP,IVR_PHONE,PH,7401,False,TOKEN_IN_APP,BIOMETRIC_PASS,NONE,True,MOTO_MAIL,True,CARD_PRESENT,0110-AuthRsp,MOBILE_APP,Thursday,afternoon,low,low,medium,very_high,gt_20,low,very_low,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,157560.03,8.07,2.22,138834.35,0.08,0.956,2,12,37,0.182,0,1.137,0.1174,95.0,457.0,0.2074235807860262,14,17371.5578831312,1.134869685566392,0.0,0
USD,MOBILE_APP,TH,3196,False,CHIP,CVV_PASS,NONE,False,SINGLE_PURCHASE,False,FORCE_POST,0500-Advice,ONLINE_PORTAL,Tuesday,night,medium,medium,low,very_high,gt_20,low,high,extreme,near_max,low,0,0,0,0,0,0,1,0,0,0,190952.47,7.99,4.65,204952.94,0.845,0.252,120,5,22,0.015,0,1.738,0.2466,89.0,327.0,0.27134146341463417,0,21240.54171301446,0.9316847970817248,0.15500000000000003,0
IDR,POS_TERMINAL,KR,4805,True,TOKEN_IN_APP,3DS_PASS,SIGNATURE,False,SINGLE_PURCHASE,False,MOBILE_TOKEN,0420-RepeatRev,ONLINE_PORTAL,Saturday,evening,high,high,medium,very_high,gt_20,high,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,138980.2,5.09,2.44,226369.35,0.633,2.143,84,1,14,0.113,0,1.634,0.583,78.0,82.0,0.9397590361445783,19,22821.05090311987,0.6139505460852095,0.0,0
JPY,API_SERVER,FR,7283,True,CHIP,AVS_PASS,NONE,False,MOTO_MAIL,False,FORCE_POST,0510-AdviceRsp,POS_TERMINAL,Wednesday,late_evening,low,low,low,low,2_5,very_low,low,extreme,above_max,high,0,0,0,0,0,0,0,0,0,0,59785.15,5.53,1.67,43069.24,0.197,3.181,106,3,30,0.071,0,0.055,0.1129,2.0,349.0,0.005714285714285714,22,9155.459418070444,1.3880849050295518,0.8029999999999999,0
CAD,MOBILE_APP,GB,5655,True,TOKEN_IN_APP,CVV_PASS,NONE,False,RECURRING_SUBSCRIPTION,False,FALLBACK_MAG,0510-AdviceRsp,WEARABLE_PAY,Wednesday,late_evening,low,low,medium,high,gt_20,very_low,high,extreme,below_half_max,low,0,0,0,0,0,0,0,0,0,0,11695.34,9.33,1.8,125138.81,0.962,2.804,117,24,12,0.123,0,0.643,0.0927,58.0,447.0,0.12946428571428573,22,1132.1723136495643,0.09345818888489603,0.038000000000000034,0
GBP,WEB_BROWSER,JP,3106,False,MANUAL_KEYED,3DS_FAIL,ONLINE_PIN,False,MOTO_PHONE,False,FORCE_POST,0500-Advice,WEARABLE_PAY,Friday,morning,low,low,medium,medium,gt_20,low,medium,extreme,near_max,not_night,0,0,0,0,0,0,1,0,0,0,112015.47,9.26,1.88,199879.72,0.538,0.271,45,15,4,0.262,0,0.372,0.071,74.0,240.0,0.3070539419087137,6,10917.687134502925,0.5604115794659935,0.0,0
AUD,ATM,US,3149,False,MANUAL_KEYED,BIOMETRIC_PASS,ONLINE_PIN,False,SINGLE_PURCHASE,False,MOBILE_TOKEN,0210-FinRsp,KIOSK,Wednesday,afternoon,medium,medium,low,low,2_5,very_low,low,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,172642.54,6.28,1.13,92373.27,0.225,3.251,66,2,6,0.09,0,0.222,0.2465,3.0,298.0,0.010033444816053512,15,23714.634615384617,1.868946190319014,0.0,0
CAD,WEB_BROWSER,CA,7913,False,MANUAL_KEYED,CVV_FAIL,SIGNATURE,False,INSTALLMENT_PLAN,False,FALLBACK_MAG,0210-FinRsp,CALL_CENTER,Sunday,night,low,low,medium,medium,11_20,very_low,medium,extreme,above_max,medium,0,0,0,0,0,0,0,0,0,0,129293.51,7.32,1.51,112399.21,0.43,1.886,78,17,6,0.159,0,0.582,0.1192,15.0,258.0,0.05791505791505792,0,15540.085336538461,1.150295982543093,0.5700000000000001,0
USD,WEB_BROWSER,CN,5846,False,TOKEN_IN_APP,AVS_FAIL,SIGNATURE,True,MOTO_PHONE,False,FORCE_POST,0510-AdviceRsp,KIOSK,Sunday,afternoon,low,low,low,low,gt_20,very_low,high,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,197754.98,9.0,1.06,153355.19,0.88,1.546,31,12,4,0.046,2,0.058,0.1281,33.0,189.0,0.1736842105263158,17,19775.498,1.2895141695943282,0.0,0
USD,IVR_PHONE,KR,5010,False,CONTACTLESS,AVS_FAIL,NONE,False,MOTO_PHONE,False,FALLBACK_MAG,0200-FinReq,WEARABLE_PAY,Saturday,morning,low,low,medium,low,gt_20,low,high,extreme,above_max,not_night,0,0,0,0,0,0,1,0,0,0,110494.28,6.03,1.65,85213.87,0.94,0.334,71,21,24,0.194,0,0.199,0.139,43.0,159.0,0.26875,11,15717.53627311522,1.296654914805362,0.0,0
USD,WEB_BROWSER,DE,4680,False,MANUAL_KEYED,BIOMETRIC_FAIL,ONLINE_PIN,False,MOTO_MAIL,False,CRYPTOGRAM_PRESENT,0420-RepeatRev,KIOSK,Wednesday,night,medium,medium,medium,very_high,gt_20,very_low,high,extreme,much_above_max,low,0,0,0,0,0,0,0,0,0,0,139867.57,5.27,1.36,68145.17,0.882,2.679,80,8,27,0.225,0,1.638,0.4083,43.0,496.0,0.08651911468812877,0,22307.427432216908,2.0524641370160643,0.118,0
USD,API_SERVER,IN,4706,False,TOKEN_IN_APP,3DS_FAIL,ONLINE_PIN,False,INSTALLMENT_PLAN,False,E_COMMERCE,0500-Advice,ONLINE_PORTAL,Monday,afternoon,medium,medium,medium,very_high,11_20,medium,medium,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,168886.98,6.27,1.28,242653.69,0.512,2.559,116,21,38,0.169,0,1.346,0.3198,20.0,36.0,0.5405405405405406,12,23230.6712517194,0.6959971801905004,0.0,0
EUR,IVR_PHONE,JP,5026,False,TOKEN_IN_APP,3DS_PASS,OFFLINE_PIN,False,INSTALLMENT_PLAN,True,CRYPTOGRAM_PRESENT,0500-Advice,CALL_CENTER,Saturday,evening,low,low,medium,high,gt_20,high,medium,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,74382.77,6.97,1.09,234988.03,0.474,1.752,106,20,37,0.19,0,0.885,0.1801,36.0,40.0,0.8780487804878049,18,9332.84441656211,0.31653720175788636,0.0,0
CNY,IVR_PHONE,AE,5741,False,QR_CODE,3DS_FAIL,NONE,False,MOTO_MAIL,False,CRYPTOGRAM_PRESENT,0500-Advice,BRANCH_COUNTER,Wednesday,afternoon,high,high,medium,very_high,gt_20,low,very_low,extreme,near_max,not_night,0,0,0,0,1,0,1,0,0,1,61253.17,6.26,1.33,74637.88,0.027,0.296,18,6,35,0.297,0,1.87,0.5777,75.0,167.0,0.44642857142857145,16,8437.075757575758,0.820660358247605,0.0,0
USD,IVR_PHONE,CN,4522,True,MANUAL_KEYED,CVV_PASS,ONLINE_PIN,True,MOTO_PHONE,False,FORCE_POST,0210-FinRsp,ONLINE_PORTAL,Tuesday,morning,medium,medium,medium,high,gt_20,low,high,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,190199.12,6.16,1.56,172334.8,0.705,3.428,84,21,29,0.188,0,0.615,0.2217,62.0,297.0,0.2080536912751678,11,26564.122905027933,1.1036541449890274,0.0,0
INR,ATM,DE,3075,False,QR_CODE,CVV_FAIL,OFFLINE_PIN,False,RECURRING_SUBSCRIPTION,False,FORCE_POST,0210-FinRsp,CALL_CENTER,Saturday,morning,medium,medium,medium,low,gt_20,very_low,medium,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,161611.42,5.08,1.27,132882.42,0.515,3.25,71,7,11,0.225,3,0.037,0.3005,81.0,474.0,0.1705263157894737,10,26580.82565789474,1.2161894990360724,0.0,0
USD,WEB_BROWSER,VN,5366,False,CONTACTLESS,BIOMETRIC_FAIL,OFFLINE_PIN,True,MOTO_MAIL,False,MOBILE_TOKEN,0420-RepeatRev,MOBILE_APP,Tuesday,morning,medium,medium,medium,low,gt_20,low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,24043.97,7.56,2.75,235460.68,0.818,0.485,51,6,17,0.115,0,0.101,0.2463,80.0,365.0,0.2185792349726776,8,2808.8750000000005,0.10211415292713448,0.0,0
