night_ratio_30d,mcc_entropy_30d,distinct_merchants_7d,distinct_countries_30d,device_diversity_30d,decline_rate_30d,chargebacks_365d,credit_util_today,spending_trend,ip_score,txn_count_7d,txn_count_30d,txn_count_ratio_7d_30d,hour,log_mean_amount_30d,amount_to_mean_30d,log_amount_to_max_30d,amount_z_30d,night_unusual_score,currency,payment_channel,merchant_country,mcc,card_entry_mode,auth_result,pin_verif_method,recurring_flag,auth_characteristics,message_type,term_location,day_name,time_period,night_ratio_group,night_unusual_group,amount_to_max_group,ip_score_risk_group,decline_rate_risk_group,credit_util_risk_group,txn_count_7d_group,txn_velocity_group,very_low_mcc_entropy_flag,low_mcc_entropy_flag,low_night_ratio_flag,high_max_amount_30d_flag,low_spending_trend_flag,low_country_diversity_flag,night_transaction_flag,card_not_present_flag,cross_border_flag,tokenised_flag,low_mcc_entropy_x_low_night_ratio,low_mcc_entropy_x_low_night_ratio_x_card_not_present,low_mcc_entropy_x_high_max_amount_30d,low_mcc_entropy_x_low_spending_trend,low_night_ratio_x_high_max_amount_30d,low_night_ratio_x_night_transaction,low_mcc_entropy_x_card_not_present,cross_border_x_low_country_diversity,fraud,y_true,fraud_probability,y_pred,threshold,error_type
0.308,0.857,27,2,7,0.267,0,0.716,1.577,0.5548,50.0,394.0,0.12658227848101267,18,1.8764069432883397,13769.171516079632,0.46617257642653565,29574.723684210527,0.0,HKD,MOBILE_APP,CN,4575,CONTACTLESS,BIOMETRIC_PASS,NONE,RECURRING_SUBSCRIPTION,CRYPTOGRAM_PRESENT,0510-AdviceRsp,BRANCH_COUNTER,Monday,evening,medium,not_night,near_max,high,medium,high,gt_20,very_low,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7254485854071187,1,0.66,FP
0.298,0.221,16,17,8,0.251,0,0.373,0.914,0.425,8.0,32.0,0.24242424242424243,19,2.135349173618132,14701.089834515366,0.5373293565740875,47467.083969465646,0.0,EUR,ATM,US,5065,MANUAL_KEYED,AVS_FAIL,SIGNATURE,MOTO_PHONE,CRYPTOGRAM_PRESENT,0420-RepeatRev,POS_TERMINAL,Monday,evening,low,not_night,near_max,medium,medium,medium,6_10,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.842018197335351,1,0.66,FP
0.146,1.488,16,10,5,0.085,0,0.638,1.892,0.0379,46.0,105.0,0.4339622641509434,20,2.281361456542419,9932.341164453524,0.6067959482647711,39847.88114754098,0.0,USD,IVR_PHONE,US,7728,CONTACTLESS,3DS_FAIL,ONLINE_PIN,MOTO_MAIL,CRYPTOGRAM_PRESENT,0100-AuthReq,CALL_CENTER,Monday,evening,low,not_night,near_max,low,low,high,gt_20,low,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.716638057477183,1,0.66,FP
0.408,0.425,92,4,5,0.212,0,1.306,1.134,0.2414,48.0,224.0,0.21333333333333335,21,2.6468837658647226,11933.70163004961,0.5217667911088905,44660.85411140584,0.0,USD,SMART_WATCH,BR,3207,TOKEN_IN_APP,BIOMETRIC_FAIL,SIGNATURE,INSTALLMENT_PLAN,FALLBACK_MAG,0200-FinReq,MOBILE_APP,Monday,evening,medium,not_night,near_max,medium,medium,very_high,gt_20,low,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.9135625443363334,1,0.66,FP
0.163,0.477,95,6,1,0.038,0,1.014,4.316,0.0809,6.0,500.0,0.011976047904191617,22,1.9329696377795786,23858.843704775685,0.5633180087887184,57044.53287197232,0.837,GBP,MOBILE_APP,PH,5790,QR_CODE,3DS_PASS,OFFLINE_PIN,RECURRING_SUBSCRIPTION,MOBILE_TOKEN,0420-RepeatRev,ONLINE_PORTAL,Monday,late_evening,low,high,near_max,low,low,very_high,6_10,very_low,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662646427889759,1,0.66,FP
0.127,0.088,94,5,11,0.203,0,0.08,1.069,0.3129,80.0,307.0,0.2597402597402597,23,1.8164520818184267,7430.865040650406,0.5578777680018537,15489.718644067794,0.873,CHF,ATM,HK,7171,QR_CODE,AVS_FAIL,ONLINE_PIN,RECURRING_SUBSCRIPTION,FALLBACK_MAG,0400-Reversal,MOBILE_APP,Monday,late_evening,low,high,near_max,medium,medium,low,gt_20,low,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.886232111606367,1,0.66,FP
0.296,1.552,94,4,6,0.136,0,0.598,2.743,0.3777,26.0,62.0,0.4126984126984127,23,1.8946168546677629,5255.900751879699,0.14354604458698494,15462.871681415929,0.704,EUR,API_SERVER,GB,5345,CHIP,CVV_FAIL,OFFLINE_PIN,SINGLE_PURCHASE,FORCE_POST,0210-FinRsp,ONLINE_PORTAL,Monday,late_evening,low,high,below_half_max,medium,medium,medium,gt_20,low,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.858277363542735,1,0.66,FP
0.229,0.775,31,6,3,0.222,0,1.616,0.747,0.2874,68.0,140.0,0.48226950354609927,1,1.944480556245719,27122.078683834046,1.0942215876057868,88175.50697674419,0.771,CNY,WEB_BROWSER,JP,3022,QR_CODE,BIOMETRIC_PASS,ONLINE_PIN,MOTO_PHONE,FORCE_POST,0110-AuthRsp,CALL_CENTER,Tuesday,night,low,high,above_max,medium,medium,very_high,gt_20,low,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7643693968974228,1,0.66,FP
0.425,0.785,7,9,26,0.087,0,0.301,0.146,0.2797,35.0,311.0,0.11217948717948718,2,2.6741486494265287,4724.207586206896,0.3955897035951591,18410.620967741932,0.575,CHF,SMART_WATCH,AE,7536,MAGSTRIPE,CVV_PASS,SIGNATURE,INSTALLMENT_PLAN,FALLBACK_MAG,0420-RepeatRev,MOBILE_APP,Tuesday,night,medium,medium,below_half_max,medium,low,medium,gt_20,very_low,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.869609355708572,1,0.66,FP
0.107,1.805,43,5,24,0.048,0,0.915,0.663,0.2001,81.0,470.0,0.17197452229299362,3,2.288486168614544,3780.6044624746455,0.16305057431547473,7668.29218106996,0.893,HKD,API_SERVER,AE,7714,MAGSTRIPE,AVS_PASS,NONE,RECURRING_SUBSCRIPTION,MOBILE_TOKEN,0510-AdviceRsp,ONLINE_PORTAL,Tuesday,night,low,high,below_half_max,medium,low,very_high,gt_20,very_low,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8094719225824245,1,0.66,FP
0.022,0.441,40,2,18,0.107,0,1.587,1.836,0.2068,7.0,86.0,0.08045977011494253,3,1.8991179875485542,20705.920658682633,0.9715486983888968,37482.349593495936,0.978,USD,API_SERVER,US,7245,CHIP,AVS_PASS,ONLINE_PIN,INSTALLMENT_PLAN,MOBILE_TOKEN,0510-AdviceRsp,CALL_CENTER,Tuesday,night,very_low,very_high,above_max,medium,medium,very_high,6_10,very_low,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8690433344453619,1,0.66,FP
0.346,1.509,71,4,9,0.009,1,0.838,1.254,0.03,14.0,19.0,0.7,3,2.0476928433652555,1999.2993548387096,0.06820502365947859,5232.371621621622,0.654,AUD,WEB_BROWSER,IN,7111,QR_CODE,AVS_FAIL,OFFLINE_PIN,INSTALLMENT_PLAN,FORCE_POST,0510-AdviceRsp,MOBILE_APP,Tuesday,night,medium,high,below_half_max,low,low,high,11_20,medium,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6763983385779319,1,0.66,FP
0.184,0.027,75,10,3,0.114,0,0.97,0.372,0.2359,56.0,317.0,0.1761006289308176,5,2.0014800002101243,21309.514864864865,2.0416904427528895,55134.26923076923,0.8160000000000001,USD,ATM,AE,4186,CONTACTLESS,BIOMETRIC_PASS,SIGNATURE,MOTO_PHONE,FORCE_POST,0210-FinRsp,BRANCH_COUNTER,Tuesday,night,low,high,extreme,medium,medium,very_high,gt_20,very_low,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.8525594699017415,1,0.66,FP
0.032,0.133,7,11,39,0.07,0,0.383,2.678,0.1356,64.0,204.0,0.3121951219512195,6,1.8229350866965048,22810.697899838447,0.6334868840065684,61388.273913043486,0.0,EUR,IVR_PHONE,BR,4373,CONTACTLESS,BIOMETRIC_PASS,ONLINE_PIN,INSTALLMENT_PLAN,CRYPTOGRAM_PRESENT,0210-FinRsp,WEARABLE_PAY,Tuesday,morning,very_low,not_night,near_max,low,low,medium,gt_20,low,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.8169014375367556,1,0.66,FP
0.524,1.414,100,5,4,0.06,0,0.128,2.35,0.1708,67.0,281.0,0.2375886524822695,7,2.075684492802124,10408.697616060226,0.3049293863180947,37197.46636771301,0.0,USD,WEB_BROWSER,SG,5380,QR_CODE,BIOMETRIC_PASS,SIGNATURE,MOTO_PHONE,MOBILE_TOKEN,0420-RepeatRev,ONLINE_PORTAL,Tuesday,morning,medium,not_night,below_half_max,low,low,low,gt_20,low,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7996311144024181,1,0.66,FP
0.186,0.018,55,2,19,0.107,10,1.457,3.015,0.1152,70.0,81.0,0.8536585365853658,9,2.1713368063840917,16362.553021664766,1.0836653788220174,60545.0717299578,0.0,USD,ATM,GB,3103,CONTACTLESS,AVS_PASS,SIGNATURE,SINGLE_PURCHASE,CARD_PRESENT,0420-RepeatRev,CALL_CENTER,Tuesday,morning,low,not_night,above_max,low,medium,very_high,gt_20,high,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.7090945387434028,1,0.66,FP
0.177,0.701,117,19,36,0.193,0,0.432,0.803,0.4297,4.0,384.0,0.01038961038961039,9,2.258633205464863,4648.309299895506,0.17088220766037102,17790.3,0.0,JPY,WEB_BROWSER,JP,7544,CHIP,3DS_PASS,OFFLINE_PIN,MOTO_PHONE,E_COMMERCE,0510-AdviceRsp,KIOSK,Tuesday,morning,low,not_night,below_half_max,medium,medium,medium,2_5,very_low,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9079947082922342,1,0.66,FP
0.019,0.723,8,14,34,0.052,0,0.319,1.794,0.2429,93.0,390.0,0.23785166240409208,9,1.80005827204275,12978.338842975207,0.37045312721872825,25004.426751592353,0.0,EUR,WEB_BROWSER,VN,5476,MAGSTRIPE,CVV_FAIL,ONLINE_PIN,INSTALLMENT_PLAN,E_COMMERCE,0100-AuthReq,WEARABLE_PAY,Tuesday,morning,very_low,not_night,below_half_max,medium,low,medium,gt_20,low,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8092511186561133,1,0.66,FP
0.409,0.108,48,6,5,0.141,0,0.363,1.03,0.3029,32.0,160.0,0.19875776397515527,9,1.8779371654691073,28136.116207951072,1.0201707634014743,44020.25358851675,0.0,THB,SMART_WATCH,HK,4614,MAGSTRIPE,AVS_FAIL,ONLINE_PIN,SINGLE_PURCHASE,CRYPTOGRAM_PRESENT,0420-RepeatRev,ONLINE_PORTAL,Tuesday,morning,medium,not_night,above_max,medium,medium,medium,gt_20,very_low,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7201016323847611,1,0.66,FP
0.452,0.376,96,13,13,0.078,0,0.837,0.651,0.3475,76.0,296.0,0.2558922558922559,11,2.729159164312445,686.2591383812011,0.1924877229300275,4816.133027522937,0.0,IDR,SMART_WATCH,SG,7750,CONTACTLESS,AVS_FAIL,NONE,MOTO_MAIL,FALLBACK_MAG,0500-Advice,KIOSK,Tuesday,morning,medium,not_night,below_half_max,medium,low,high,gt_20,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.749236378112905,1,0.66,FP
0.159,0.751,17,7,35,0.067,3,1.812,0.66,0.5247,34.0,41.0,0.8095238095238095,15,1.873339456220478,5033.850998463902,0.46564272150737174,15982.858536585369,0.0,CAD,SMART_WATCH,AE,5350,QR_CODE,AVS_FAIL,NONE,SINGLE_PURCHASE,CARD_PRESENT,0110-AuthRsp,POS_TERMINAL,Tuesday,afternoon,low,not_night,near_max,high,low,very_high,gt_20,high,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7474602816782767,1,0.66,FP
0.078,0.312,23,8,15,0.281,0,0.033,0.337,0.4676,17.0,28.0,0.5862068965517241,15,2.337952236831337,12225.040540540542,0.8530176909320686,43222.54607508533,0.0,IDR,IVR_PHONE,AE,3253,MAGSTRIPE,BIOMETRIC_FAIL,ONLINE_PIN,RECURRING_SUBSCRIPTION,CARD_PRESENT,0110-AuthRsp,WEARABLE_PAY,Tuesday,afternoon,very_low,not_night,above_max,medium,medium,low,11_20,medium,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0.9438191131165152,1,0.66,FP
0.104,0.789,81,1,24,0.118,0,1.601,3.209,0.1871,48.0,430.0,0.11136890951276102,16,2.1065702090680882,14618.278588807789,0.5525952443865155,52699.574561403504,0.0,CHF,ATM,ID,7469,QR_CODE,AVS_FAIL,ONLINE_PIN,INSTALLMENT_PLAN,CRYPTOGRAM_PRESENT,0200-FinReq,ONLINE_PORTAL,Tuesday,afternoon,low,not_night,near_max,low,medium,very_high,gt_20,very_low,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8200314726069139,1,0.66,FP
0.196,0.452,73,17,6,0.11,0,1.96,1.498,0.2583,64.0,156.0,0.40764331210191085,16,2.0980179272527715,6388.336196319018,0.3350092243083636,20991.04435483871,0.0,USD,IVR_PHONE,ZA,5477,MAGSTRIPE,BIOMETRIC_FAIL,NONE,INSTALLMENT_PLAN,MOBILE_TOKEN,0510-AdviceRsp,CALL_CENTER,Tuesday,afternoon,low,not_night,below_half_max,medium,medium,very_high,gt_20,low,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7465447917228105,1,0.66,FP
0.217,0.337,50,12,6,0.261,0,1.724,0.253,0.0551,97.0,379.0,0.25526315789473686,17,1.827769906751088,13330.130225080387,0.3027262786746059,27005.925081433226,0.0,USD,API_SERVER,ID,3102,MANUAL_KEYED,AVS_PASS,ONLINE_PIN,MOTO_PHONE,CRYPTOGRAM_PRESENT,0100-AuthReq,ONLINE_PORTAL,Tuesday,afternoon,low,not_night,below_half_max,low,medium,very_high,gt_20,low,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.9220947242430244,1,0.66,FP
0.285,0.68,95,8,29,0.269,0,0.238,0.799,0.1816,55.0,219.0,0.25,18,2.3105532626432224,16944.96130952381,0.5671473328967724,39627.87238979118,0.0,VND,API_SERVER,JP,4641,MANUAL_KEYED,AVS_PASS,SIGNATURE,MOTO_PHONE,E_COMMERCE,0210-FinRsp,BRANCH_COUNTER,Tuesday,evening,low,not_night,near_max,low,medium,low,gt_20,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7768196464005098,1,0.66,FP
0.402,0.546,79,5,18,0.198,0,0.012,1.129,0.5759,68.0,302.0,0.22442244224422442,19,2.0955609235597192,3566.542435424355,0.18515875642472718,11279.712062256809,0.0,USD,API_SERVER,HK,4289,MANUAL_KEYED,AVS_FAIL,NONE,SINGLE_PURCHASE,CRYPTOGRAM_PRESENT,0510-AdviceRsp,ONLINE_PORTAL,Tuesday,evening,medium,not_night,below_half_max,high,medium,low,gt_20,low,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8331223268807699,1,0.66,FP
0.321,0.726,98,3,28,0.133,0,1.356,1.749,0.3027,67.0,179.0,0.37222222222222223,21,2.217027204632399,4496.8812636165585,0.32096835377067345,18182.022026431718,0.0,EUR,IVR_PHONE,DE,5394,QR_CODE,CVV_PASS,NONE,INSTALLMENT_PLAN,E_COMMERCE,0110-AuthRsp,CALL_CENTER,Tuesday,evening,medium,not_night,below_half_max,medium,medium,very_high,gt_20,low,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8130994627145703,1,0.66,FP
0.169,0.144,80,14,31,0.178,0,0.926,0.108,0.3428,76.0,133.0,0.5671641791044776,21,2.0781907597781832,12607.235294117647,0.629039660847519,40779.279352226724,0.0,USD,SMART_WATCH,VN,7429,CHIP,BIOMETRIC_FAIL,ONLINE_PIN,RECURRING_SUBSCRIPTION,CARD_PRESENT,0210-FinRsp,WEARABLE_PAY,Tuesday,evening,low,not_night,near_max,medium,medium,very_high,gt_20,medium,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.8876566259903191,1,0.66,FP
0.16,1.735,111,9,18,0.105,0,1.634,0.262,0.3499,7.0,48.0,0.14285714285714285,21,1.9629077254238845,20726.997191011236,0.6057533636306759,60728.43621399178,0.0,USD,WEB_BROWSER,US,3184,CHIP,BIOMETRIC_PASS,NONE,INSTALLMENT_PLAN,MOBILE_TOKEN,0110-AuthRsp,ONLINE_PORTAL,Tuesday,evening,low,not_night,near_max,medium,medium,very_high,6_10,very_low,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7962106061489856,1,0.66,FP
0.164,0.167,35,4,22,0.081,0,1.669,2.517,0.1971,96.0,476.0,0.20125786163522014,22,2.0399207835175526,12944.860858257476,0.6860478848056206,24456.82800982801,0.836,USD,SMART_WATCH,KR,4330,TOKEN_IN_APP,3DS_FAIL,ONLINE_PIN,MOTO_PHONE,CRYPTOGRAM_PRESENT,0500-Advice,ONLINE_PORTAL,Tuesday,late_evening,low,high,near_max,low,low,very_high,gt_20,low,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.666575244053948,1,0.66,FP
0.096,1.284,101,11,7,0.052,0,0.501,1.712,0.4094,60.0,75.0,0.7894736842105263,23,2.2945529212967815,10289.074596774193,0.39705780267643315,32922.161290322576,0.904,USD,API_SERVER,US,3231,MAGSTRIPE,BIOMETRIC_FAIL,NONE,MOTO_PHONE,CRYPTOGRAM_PRESENT,0200-FinReq,WEARABLE_PAY,Tuesday,late_evening,very_low,very_high,below_half_max,medium,low,medium,gt_20,medium,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.8126266925555846,1,0.66,FP
0.123,0.283,55,2,1,0.148,0,1.961,1.94,0.3537,95.0,413.0,0.22946859903381642,0,1.827769906751088,20742.66720257235,0.6662092172510928,48319.9138576779,0.877,EUR,SMART_WATCH,KR,5926,QR_CODE,AVS_PASS,ONLINE_PIN,MOTO_MAIL,FALLBACK_MAG,0200-FinReq,WEARABLE_PAY,Wednesday,night,low,high,near_max,medium,medium,very_high,gt_20,low,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0.8653648660176664,1,0.66,FP
0.338,0.195,74,4,18,0.158,2,1.241,4.679,0.3696,46.0,476.0,0.09643605870020965,0,2.0918640616783932,19721.9987654321,0.49696610530979635,57050.389285714286,0.6619999999999999,USD,WEB_BROWSER,PH,4521,CONTACTLESS,BIOMETRIC_PASS,SIGNATURE,SINGLE_PURCHASE,FORCE_POST,0200-FinReq,CALL_CENTER,Wednesday,night,medium,high,near_max,medium,medium,very_high,gt_20,very_low,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.7239000952220404,1,0.66,FP
0.019,0.3,93,6,16,0.103,0,0.103,3.693,0.3909,2.0,5.0,0.3333333333333333,2,1.891604804197771,10444.698340874813,0.47214562282915823,16565.244019138758,0.981,INR,IVR_PHONE,FR,5423,TOKEN_IN_APP,CVV_PASS,NONE,SINGLE_PURCHASE,E_COMMERCE,0400-Reversal,POS_TERMINAL,Wednesday,night,very_low,very_high,near_max,medium,medium,low,2_5,low,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0.7612285729477667,1,0.66,FP
0.272,0.268,31,18,15,0.083,0,0.079,3.005,0.1222,31.0,321.0,0.09627329192546584,3,1.8082887711792655,31016.6262295082,0.6691777826679147,72489.01149425287,0.728,USD,MOBILE_APP,JP,7171,MAGSTRIPE,CVV_PASS,OFFLINE_PIN,MOTO_PHONE,E_COMMERCE,0500-Advice,KIOSK,Wednesday,night,low,high,near_max,low,low,low,gt_20,very_low,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.7043420530139041,1,0.66,FP
0.241,0.774,16,6,8,0.148,2,0.2,4.375,0.2402,90.0,416.0,0.2158273381294964,5,2.2617630984737906,19757.075,0.5988100334402623,75863.728,0.759,AUD,SMART_WATCH,KR,4731,TOKEN_IN_APP,BIOMETRIC_FAIL,ONLINE_PIN,SINGLE_PURCHASE,FALLBACK_MAG,0400-Reversal,MOBILE_APP,Wednesday,night,low,high,near_max,medium,medium,low,gt_20,low,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7377937048088293,1,0.66,FP
0.253,0.548,52,10,34,0.122,0,0.063,0.763,0.364,49.0,149.0,0.32666666666666666,6,1.998773638612381,7720.920054200542,0.2974748674902294,17317.328267477205,0.0,USD,MOBILE_APP,CA,7656,MAGSTRIPE,CVV_FAIL,OFFLINE_PIN,MOTO_PHONE,CRYPTOGRAM_PRESENT,0510-AdviceRsp,BRANCH_COUNTER,Wednesday,morning,low,not_night,below_half_max,medium,medium,low,gt_20,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8976608399188298,1,0.66,FP
0.365,0.564,80,13,33,0.155,3,1.06,0.535,0.4829,39.0,265.0,0.14661654135338345,7,1.8082887711792655,21476.475409836068,0.5246178777973444,62981.442307692305,0.0,CAD,ATM,SG,7128,MANUAL_KEYED,BIOMETRIC_FAIL,NONE,SINGLE_PURCHASE,FORCE_POST,0110-AuthRsp,MOBILE_APP,Wednesday,morning,medium,not_night,near_max,medium,medium,very_high,gt_20,very_low,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7866227602137297,1,0.66,FP
0.081,0.042,89,19,27,0.232,0,1.36,1.54,0.3418,47.0,60.0,0.7704918032786885,8,1.8946168546677629,18389.825563909773,0.4867169732692619,53870.788546255506,0.0,INR,SMART_WATCH,CA,3148,TOKEN_IN_APP,CVV_FAIL,OFFLINE_PIN,RECURRING_SUBSCRIPTION,MOBILE_TOKEN,0400-Reversal,BRANCH_COUNTER,Wednesday,morning,very_low,not_night,near_max,medium,medium,very_high,gt_20,medium,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.7288700659945299,1,0.66,FP
0.442,0.571,13,6,6,0.09,0,0.083,1.703,0.2739,31.0,231.0,0.1336206896551724,10,1.791759469228055,2277.436666666667,0.11712675048662978,4005.75366568915,0.0,USD,SMART_WATCH,TH,3270,CONTACTLESS,AVS_FAIL,ONLINE_PIN,SINGLE_PURCHASE,CRYPTOGRAM_PRESENT,0100-AuthReq,POS_TERMINAL,Wednesday,morning,medium,not_night,below_half_max,medium,low,low,gt_20,very_low,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8298902433475251,1,0.66,FP
0.647,0.309,117,14,5,0.082,0,1.367,0.435,0.2172,35.0,306.0,0.11400651465798045,11,1.9933388426264242,6051.510899182561,0.1727961583070327,15474.477351916375,0.0,GBP,SMART_WATCH,CN,7465,MANUAL_KEYED,CVV_FAIL,ONLINE_PIN,INSTALLMENT_PLAN,MOBILE_TOKEN,0420-RepeatRev,BRANCH_COUNTER,Wednesday,morning,high,not_night,below_half_max,medium,low,very_high,gt_20,very_low,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.7946922985113083,1,0.66,FP
0.296,0.495,95,1,4,0.128,0,0.211,0.954,0.2177,22.0,360.0,0.060941828254847646,12,1.7967470107390942,33049.444444444445,1.186051226675841,82009.51440329218,0.0,USD,POS_TERMINAL,ID,7755,TOKEN_IN_APP,3DS_PASS,SIGNATURE,INSTALLMENT_PLAN,MOBILE_TOKEN,0500-Advice,BRANCH_COUNTER,Wednesday,afternoon,low,not_night,much_above_max,medium,medium,low,gt_20,very_low,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9309243926840064,1,0.66,FP
0.24,0.988,65,6,20,0.143,0,0.086,0.269,0.0368,66.0,107.0,0.6111111111111112,14,2.3561258599220753,7090.2777251184825,0.592651192018566,25526.580204778154,0.0,CHF,SMART_WATCH,IN,4843,TOKEN_IN_APP,CVV_PASS,SIGNATURE,INSTALLMENT_PLAN,FALLBACK_MAG,0110-AuthRsp,ONLINE_PORTAL,Wednesday,afternoon,low,not_night,near_max,low,medium,low,gt_20,medium,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7788192997202206,1,0.66,FP
0.269,1.067,101,6,27,0.122,0,0.604,0.998,0.136,65.0,153.0,0.42207792207792205,16,2.50715725872282,1302.7261613691933,0.06443393290087926,1538.8420038535644,0.0,USD,SMART_WATCH,TH,7271,TOKEN_IN_APP,3DS_PASS,SIGNATURE,MOTO_PHONE,FALLBACK_MAG,0510-AdviceRsp,KIOSK,Wednesday,afternoon,low,not_night,below_half_max,low,medium,high,gt_20,low,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.9380953835417314,1,0.66,FP
0.435,0.838,29,7,4,0.094,0,0.907,1.417,0.1127,84.0,427.0,0.19626168224299065,16,1.8547342683894434,10718.951486697966,0.371793021218983,28069.143442622953,0.0,USD,SMART_WATCH,MY,7605,CONTACTLESS,CVV_FAIL,ONLINE_PIN,RECURRING_SUBSCRIPTION,CARD_PRESENT,0110-AuthRsp,MOBILE_APP,Wednesday,afternoon,medium,not_night,below_half_max,low,low,very_high,gt_20,very_low,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.739761350852817,1,0.66,FP
0.572,0.637,102,3,20,0.231,0,1.221,0.641,0.2649,30.0,385.0,0.07772020725388601,17,2.0869135565185366,17876.28535980149,0.6111750102269282,62370.47619047618,0.0,USD,IVR_PHONE,CA,7605,CONTACTLESS,CVV_FAIL,NONE,SINGLE_PURCHASE,CRYPTOGRAM_PRESENT,0500-Advice,CALL_CENTER,Wednesday,afternoon,medium,not_night,near_max,medium,medium,very_high,gt_20,very_low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8089887701075543,1,0.66,FP
0.035,0.438,81,2,39,0.242,2,0.444,1.634,0.374,48.0,440.0,0.10884353741496598,17,2.0856720914304723,10140.727950310558,0.8214540917027526,33316.65714285714,0.0,USD,SMART_WATCH,AE,4678,QR_CODE,3DS_FAIL,ONLINE_PIN,MOTO_MAIL,MOBILE_TOKEN,0500-Advice,KIOSK,Wednesday,afternoon,very_low,not_night,above_max,medium,medium,medium,gt_20,very_low,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7348054817464396,1,0.66,FP
0.245,2.549,96,4,14,0.129,0,0.211,1.226,0.5044,61.0,304.0,0.2,18,2.6905648867611904,9330.231343283582,0.5212185797577047,55449.14112903226,0.0,USD,IVR_PHONE,KR,4682,QR_CODE,AVS_PASS,SIGNATURE,SINGLE_PURCHASE,CARD_PRESENT,0110-AuthRsp,BRANCH_COUNTER,Wednesday,evening,low,not_night,near_max,high,medium,low,gt_20,very_low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6608566429899249,1,0.66,FP
