rule,feature_a,value_a,feature_b,value_b,support,support_rate,fraud_count,fraud_rate,global_fraud_rate,fraud_rate_diff,lift,order,strength,business_interpretation
payment_channel=WEB_BROWSER AND merchant_country=JP,payment_channel,WEB_BROWSER,merchant_country,JP,503,0.007185714285714286,10,0.019880715705765408,0.025471428571428572,-0.005590712865663164,0.7805104315219173,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_entry_mode=TOKEN_IN_APP AND auth_result=3DS_FAIL,card_entry_mode,TOKEN_IN_APP,auth_result,3DS_FAIL,1409,0.02012857142857143,28,0.0198722498225692,0.025471428571428572,-0.005599178748859374,0.7801780637015389,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=CHIP AND auth_result=AVS_FAIL,card_entry_mode,CHIP,auth_result,AVS_FAIL,1465,0.02092857142857143,29,0.019795221843003412,0.025471428571428572,-0.00567620672842516,0.7771539702805602,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=CONTACTLESS AND auth_result=AVS_FAIL,card_entry_mode,CONTACTLESS,auth_result,AVS_FAIL,1468,0.02097142857142857,29,0.019754768392370572,0.025471428571428572,-0.0057166601790579995,0.7755657809679978,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND merchant_country=AU,payment_channel,POS_TERMINAL,merchant_country,AU,457,0.006528571428571429,9,0.019693654266958426,0.025471428571428572,-0.005777774304470146,0.7731664602844025,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Monday AND payment_channel=IVR_PHONE,day_name,Monday,payment_channel,IVR_PHONE,1425,0.02035714285714286,28,0.019649122807017545,0.025471428571428572,-0.005822305764411027,0.7714181696529603,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=CA,payment_channel,ATM,merchant_country,CA,510,0.007285714285714286,10,0.0196078431372549,0.025471428571428572,-0.00586358543417367,0.7697975432461263,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_entry_mode=MANUAL_KEYED AND auth_result=AVS_PASS,card_entry_mode,MANUAL_KEYED,auth_result,AVS_PASS,1481,0.021157142857142857,29,0.019581363943281565,0.025471428571428572,-0.005890064628147007,0.7687579787042678,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND term_location=MOBILE_APP,payment_channel,POS_TERMINAL,term_location,MOBILE_APP,1385,0.019785714285714285,27,0.019494584837545126,0.025471428571428572,-0.005976843733883446,0.7653510592418165,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND term_location=CALL_CENTER,payment_channel,WEB_BROWSER,term_location,CALL_CENTER,1437,0.020528571428571427,28,0.019485038274182326,0.025471428571428572,-0.005986390297246246,0.764976264269637,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=night AND payment_channel=POS_TERMINAL,time_period,night,payment_channel,POS_TERMINAL,2372,0.03388571428571428,46,0.0193929173693086,0.025471428571428572,-0.006078511202119972,0.7613596275107134,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Thursday AND payment_channel=WEB_BROWSER,day_name,Thursday,payment_channel,WEB_BROWSER,1446,0.020657142857142857,28,0.019363762102351315,0.025471428571428572,-0.006107666469077257,0.7602150012140169,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=MAGSTRIPE AND auth_result=BIOMETRIC_PASS,card_entry_mode,MAGSTRIPE,auth_result,BIOMETRIC_PASS,1455,0.020785714285714286,28,0.019243986254295534,0.025471428571428572,-0.006227442317133038,0.7555126403817651,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=SG,payment_channel,API_SERVER,merchant_country,SG,520,0.0074285714285714285,10,0.019230769230769232,0.025471428571428572,-0.00624065934065934,0.754993744337547,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=HK,cross_border,True,merchant_country,HK,731,0.010442857142857143,14,0.019151846785225718,0.025471428571428572,-0.006319581786202854,0.7518952747985419,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=WEB_BROWSER AND merchant_country=DE,payment_channel,WEB_BROWSER,merchant_country,DE,523,0.007471428571428572,10,0.019120458891013385,0.025471428571428572,-0.0063509696804151874,0.7506629962820734,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND merchant_country=ZA,payment_channel,WEB_BROWSER,merchant_country,ZA,525,0.0075,10,0.01904761904761905,0.025471428571428572,-0.006423809523809523,0.7478033277248084,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Friday AND payment_channel=MOBILE_APP,day_name,Friday,payment_channel,MOBILE_APP,1421,0.0203,27,0.019000703729767768,0.025471428571428572,-0.006470724841660804,0.7459614476072595,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND merchant_country=IN,payment_channel,WEB_BROWSER,merchant_country,IN,529,0.007557142857142857,10,0.01890359168241966,0.025471428571428572,-0.006567836889008912,0.7421488602183826,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_entry_mode=MAGSTRIPE AND auth_result=CVV_PASS,card_entry_mode,MAGSTRIPE,auth_result,CVV_PASS,1432,0.020457142857142858,27,0.018854748603351956,0.025471428571428572,-0.006616679968076616,0.7402312968225669,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=IN,payment_channel,ATM,merchant_country,IN,478,0.006828571428571429,9,0.01882845188284519,0.025471428571428572,-0.006642976688583383,0.7391988961296485,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=ATM AND merchant_country=ZA,payment_channel,ATM,merchant_country,ZA,486,0.006942857142857143,9,0.018518518518518517,0.025471428571428572,-0.0069529100529100545,0.7270310130657859,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND merchant_country=IN,payment_channel,POS_TERMINAL,merchant_country,IN,487,0.006957142857142857,9,0.018480492813141684,0.025471428571428572,-0.006990935758286888,0.7255381362422422,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_entry_mode=TOKEN_IN_APP AND auth_result=AVS_FAIL,card_entry_mode,TOKEN_IN_APP,auth_result,AVS_FAIL,1516,0.021657142857142857,28,0.018469656992084433,0.025471428571428572,-0.007001771579344139,0.7251127254323669,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Friday AND payment_channel=SMART_WATCH,day_name,Friday,payment_channel,SMART_WATCH,1466,0.02094285714285714,27,0.018417462482946793,0.025471428571428572,-0.007053966088481779,0.7230635859822072,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=True AND merchant_country=IN,cross_border,True,merchant_country,IN,655,0.009357142857142857,12,0.0183206106870229,0.025471428571428572,-0.0071508178844056705,0.7192612159795867,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=IVR_PHONE AND merchant_country=BR,payment_channel,IVR_PHONE,merchant_country,BR,494,0.007057142857142857,9,0.018218623481781375,0.025471428571428572,-0.007252805089647197,0.715257231477676,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=FR,cross_border,True,merchant_country,FR,662,0.009457142857142857,12,0.01812688821752266,0.025471428571428572,-0.007344540353905912,0.7116557348438509,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=SMART_WATCH AND merchant_country=FR,payment_channel,SMART_WATCH,merchant_country,FR,497,0.0071,9,0.018108651911468814,0.025471428571428572,-0.007362776659959758,0.710939783400346,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=AE,cross_border,True,merchant_country,AE,663,0.009471428571428572,12,0.01809954751131222,0.025471428571428572,-0.007371881060116353,0.7105823476118089,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=SMART_WATCH AND merchant_country=SG,payment_channel,SMART_WATCH,merchant_country,SG,503,0.007185714285714286,9,0.017892644135188866,0.025471428571428572,-0.007578784436239706,0.7024593883697255,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=API_SERVER AND merchant_country=AU,payment_channel,API_SERVER,merchant_country,AU,508,0.007257142857142857,9,0.017716535433070866,0.025471428571428572,-0.007754893138357706,0.6955454180117558,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Monday AND payment_channel=MOBILE_APP,day_name,Monday,payment_channel,MOBILE_APP,1412,0.020171428571428573,25,0.017705382436260624,0.025471428571428572,-0.007766046135167948,0.6951075549849937,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND merchant_country=CN,payment_channel,MOBILE_APP,merchant_country,CN,453,0.0064714285714285716,8,0.017660044150110375,0.025471428571428572,-0.007811384421318197,0.6933275886190277,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND merchant_country=TH,payment_channel,WEB_BROWSER,merchant_country,TH,511,0.0073,9,0.01761252446183953,0.025471428571428572,-0.007858904109589043,0.6914619811154049,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=ATM AND term_location=POS_TERMINAL,payment_channel,ATM,term_location,POS_TERMINAL,1420,0.020285714285714285,25,0.017605633802816902,0.025471428571428572,-0.00786579476861167,0.6911914560836697,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Saturday AND payment_channel=POS_TERMINAL,day_name,Saturday,payment_channel,POS_TERMINAL,1366,0.019514285714285713,24,0.017569546120058566,0.025471428571428572,-0.007901882451370006,0.6897746653977003,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND term_location=KIOSK,payment_channel,IVR_PHONE,term_location,KIOSK,1368,0.019542857142857143,24,0.017543859649122806,0.025471428571428572,-0.007927568922305766,0.6887662229044287,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND merchant_country=SG,payment_channel,WEB_BROWSER,merchant_country,SG,514,0.007342857142857143,9,0.017509727626459144,0.025471428571428572,-0.007961700944969428,0.6874262107976108,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=MOBILE_APP AND card_entry_mode=MANUAL_KEYED,payment_channel,MOBILE_APP,card_entry_mode,MANUAL_KEYED,1660,0.023714285714285716,29,0.01746987951807229,0.025471428571428572,-0.008001549053356281,0.6858617870247113,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND merchant_country=VN,payment_channel,IVR_PHONE,merchant_country,VN,519,0.007414285714285714,9,0.017341040462427744,0.025471428571428572,-0.008130388109000828,0.6808036076107359,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_entry_mode=MAGSTRIPE AND auth_result=CVV_FAIL,card_entry_mode,MAGSTRIPE,auth_result,CVV_FAIL,1443,0.020614285714285713,25,0.017325017325017324,0.025471428571428572,-0.008146411246411248,0.6801745444482404,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND term_location=MOBILE_APP,payment_channel,SMART_WATCH,term_location,MOBILE_APP,1501,0.021442857142857142,26,0.017321785476349102,0.025471428571428572,-0.00814964309507947,0.6800476631208284,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=True AND merchant_country=ID,cross_border,True,merchant_country,ID,708,0.010114285714285715,12,0.01694915254237288,0.025471428571428572,-0.00852227602905569,0.6654182153483464,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
cross_border=True AND merchant_country=CA,cross_border,True,merchant_country,CA,736,0.010514285714285714,12,0.016304347826086956,0.025471428571428572,-0.009167080745341616,0.640103391938355,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=POS_TERMINAL AND merchant_country=HK,payment_channel,POS_TERMINAL,merchant_country,HK,497,0.0071,8,0.01609657947686117,0.025471428571428572,-0.009374849094567404,0.6319464741336409,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=SG,cross_border,True,merchant_country,SG,691,0.009871428571428571,11,0.015918958031837915,0.025471428571428572,-0.009552470539590657,0.6249731139812978,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=WEB_BROWSER AND merchant_country=HK,payment_channel,WEB_BROWSER,merchant_country,HK,509,0.007271428571428571,8,0.015717092337917484,0.025471428571428572,-0.009754336233511088,0.6170479325037711,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=API_SERVER AND merchant_country=CA,payment_channel,API_SERVER,merchant_country,CA,512,0.007314285714285714,8,0.015625,0.025471428571428572,-0.009846428571428572,0.6134324172742569,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Wednesday AND payment_channel=WEB_BROWSER,day_name,Wednesday,payment_channel,WEB_BROWSER,1421,0.0203,22,0.015482054890921885,0.025471428571428572,-0.009989373680506687,0.6078204387911004,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND merchant_country=AU,payment_channel,IVR_PHONE,merchant_country,AU,467,0.006671428571428571,7,0.014989293361884369,0.025471428571428572,-0.010482135209544203,0.5884747814536768,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=MOBILE_APP AND merchant_country=JP,payment_channel,MOBILE_APP,merchant_country,JP,502,0.007171428571428572,7,0.013944223107569721,0.025471428571428572,-0.011527205463858851,0.5474456632248348,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=IVR_PHONE AND merchant_country=JP,payment_channel,IVR_PHONE,merchant_country,JP,467,0.006671428571428571,6,0.01284796573875803,0.025471428571428572,-0.012623462832670542,0.504406955531723,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=MOBILE_APP AND merchant_country=SG,payment_channel,MOBILE_APP,merchant_country,SG,497,0.0071,6,0.012072434607645875,0.025471428571428572,-0.013398993963782697,0.47395985560023063,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=API_SERVER AND merchant_country=KR,payment_channel,API_SERVER,merchant_country,KR,527,0.007528571428571429,6,0.011385199240986717,0.025471428571428572,-0.014086229330441855,0.44697921865904106,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=JP,cross_border,True,merchant_country,JP,698,0.009971428571428572,7,0.01002865329512894,0.025471428571428572,-0.015442775276299631,0.3937216661015288,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=MOBILE_APP AND merchant_country=TH,payment_channel,MOBILE_APP,merchant_country,TH,522,0.0074571428571428575,5,0.009578544061302681,0.025471428571428572,-0.01589288451012589,0.3760505239995444,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=True AND merchant_country=TH,cross_border,True,merchant_country,TH,693,0.0099,6,0.008658008658008658,0.025471428571428572,-0.016813419913419912,0.33991060351127655,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
cross_border=True AND merchant_country=KR,cross_border,True,merchant_country,KR,715,0.010214285714285714,6,0.008391608391608392,0.025471428571428572,-0.017079820179820182,0.3294518157109296,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=IVR_PHONE AND merchant_country=IN,payment_channel,IVR_PHONE,merchant_country,IN,501,0.007157142857142857,3,0.005988023952095809,0.025471428571428572,-0.01948340461933276,0.23508787248833798,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
