amount,currency,local_timestamp,payment_channel,merchant_country,mcc,card_present,ip_risk,device_id,card_entry_mode,auth_result,merchant_id,pin_verif_method,tokenised,recurring_flag,cross_border,card_activation_age,auth_characteristics,message_type,mean_amount_30d,std_amount_30d,max_amount_30d,txn_counts,distinct_merchants_7d,distinct_countries_30d,online_share_7d,night_ratio_30d,days_since_last_txn,decline_rate_30d,chargebacks_365d,device_diversity_30d,mcc_entropy_30d,credit_util_today,spending_trend,term_location,fraud,ip_address,ip_score,txn_count_7d,txn_count_30d,txn_count_ratio_7d_30d,ip_is_private,ip_score_bin,transaction_datetime,hour,day_of_week,day_name,is_weekend,is_night_txn,month,day,year,time_period,night_unusual_score,is_night_unusual,amount_invalid_flag,std_amount_30d_zero_flag,mean_amount_30d_zero_flag,duplicate_row_flag,ip_score_risk_group,decline_rate_risk_group,credit_util_risk_group,txn_count_7d_group,txn_velocity_group,night_ratio_group,amount_to_mean_30d,amount_to_mean_group,amount_to_max_30d,amount_to_max_group,low_mcc_entropy_flag,low_night_ratio_flag,high_max_amount_30d_flag,low_spending_trend_flag,low_country_diversity_flag,high_device_diversity_flag,high_decline_rate_flag,high_ip_score_flag,night_transaction_flag,card_not_present_flag,cross_border_flag,tokenised_flag,night_unusual_group,high_ip_high_amount_flag,high_decline_high_amount_flag,private_ip_high_score_flag,high_velocity_high_amount_flag,low_mcc_entropy_x_low_night_ratio,low_mcc_entropy_x_high_max_amount_30d,low_mcc_entropy_x_low_spending_trend,low_mcc_entropy_x_card_not_present,low_night_ratio_x_high_max_amount_30d,cross_border_x_low_country_diversity,high_ip_score_x_card_not_present
193615.66,USD,2025-03-07 09:35:17,API_SERVER,BR,5563,False,"{'ip': '127.39.86.107', 'score': 0.1567}",DEV-4D96FA4DCD3D4F72,MAGSTRIPE,AVS_FAIL,MID-D7BCB02382B8,NONE,True,MOTO_PHONE,False,4030,MOBILE_TOKEN,0400-Reversal,6.64,1.97,219052.41,"(48, 364)",8,11,0.285,0.699,77,0.193,0,17,3.622,0.571,3.768,MOBILE_APP,0,127.39.86.107,0.1567,48.0,364.0,0.13150684931506848,0,low,2025-03-07 09:35:17,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,medium,gt_20,very_low,high,25342.363874345552,extreme,0.8838742113167743,near_max,0,0,0,0,0,0,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
149964.98,EUR,2025-03-07 09:35:24,MOBILE_APP,JP,5506,False,"{'ip': '109.196.195.187', 'score': 0.1852}",DEV-FA7F26A9DD6B4D22,QR_CODE,3DS_PASS,MID-5C966E0E2D14,OFFLINE_PIN,True,RECURRING_SUBSCRIPTION,False,2657,CARD_PRESENT,0500-Advice,6.4,3.18,48938.82,"(3, 74)",97,21,0.518,0.758,137,0.136,1,37,3.103,0.951,0.541,ONLINE_PORTAL,0,109.196.195.187,0.1852,3.0,74.0,0.04,0,low,2025-03-07 09:35:24,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,very_high,2_5,very_low,high,20265.537837837837,extreme,3.0642732237266097,much_above_max,0,0,0,1,0,1,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
9284.86,CAD,2025-03-07 09:35:30,SMART_WATCH,MY,5626,True,"{'ip': '187.7.163.175', 'score': 0.272}",DEV-D33E656FC80B42FE,MAGSTRIPE,BIOMETRIC_FAIL,MID-FB7DFD26F38B,SIGNATURE,True,RECURRING_SUBSCRIPTION,False,2023,FALLBACK_MAG,0200-FinReq,7.42,1.16,129016.21,"(12, 392)",104,4,0.92,0.595,175,0.116,0,38,0.787,1.477,1.41,WEARABLE_PAY,0,187.7.163.175,0.272,12.0,392.0,0.030534351145038167,0,medium,2025-03-07 09:35:30,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,very_high,11_20,very_low,medium,1102.7149643705463,extreme,0.07196605786158296,below_half_max,0,0,0,0,0,1,0,0,0,0,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
123513.38,CHF,2025-03-07 09:35:35,ATM,VN,7547,False,"{'ip': '152.32.100.149', 'score': 0.3428}",DEV-71A2CB3F6C0942B2,CONTACTLESS,3DS_FAIL,MID-A16214807A13,NONE,False,SINGLE_PURCHASE,False,2789,CRYPTOGRAM_PRESENT,0200-FinReq,6.31,1.44,45862.2,"(7, 347)",69,12,0.837,0.679,99,0.219,0,20,2.301,1.495,1.906,MOBILE_APP,0,152.32.100.149,0.3428,7.0,347.0,0.020114942528735632,0,medium,2025-03-07 09:35:35,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,very_high,6_10,very_low,high,16896.495212038306,extreme,2.693082471349579,much_above_max,0,0,0,0,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
37305.26,KRW,2025-03-07 09:35:51,IVR_PHONE,CN,7272,False,"{'ip': '54.97.132.117', 'score': 0.1172}",DEV-A15DFA1BD8F34D81,TOKEN_IN_APP,BIOMETRIC_PASS,MID-4EA1DD252135,OFFLINE_PIN,False,SINGLE_PURCHASE,True,2475,CRYPTOGRAM_PRESENT,0510-AdviceRsp,5.45,1.44,198948.49,"(81, 85)",11,23,0.621,0.552,168,0.176,0,13,0.056,1.561,3.932,CALL_CENTER,0,54.97.132.117,0.1172,81.0,85.0,0.9418604651162791,0,low,2025-03-07 09:35:51,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,very_high,gt_20,high,medium,5783.7612403100775,extreme,0.18751121201667822,below_half_max,1,0,0,0,0,0,0,0,0,1,1,0,not_night,0,0,0,0,0,0,0,1,0,0,0
92708.26,VND,2025-03-07 09:36:11,SMART_WATCH,VN,4361,False,"{'ip': '228.139.183.215', 'score': 0.1288}",DEV-2580D1A618E24372,CONTACTLESS,CVV_FAIL,MID-6F8DC3C7266A,ONLINE_PIN,False,SINGLE_PURCHASE,False,1769,FORCE_POST,0210-FinRsp,5.08,1.12,174382.49,"(13, 133)",103,1,0.715,0.298,69,0.367,0,39,1.565,1.668,1.24,POS_TERMINAL,0,228.139.183.215,0.1288,13.0,133.0,0.09701492537313433,0,low,2025-03-07 09:36:11,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,high,very_high,11_20,very_low,low,15248.069078947367,extreme,0.5316343880948822,near_max,0,0,0,0,1,1,1,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
140117.21,USD,2025-03-07 09:36:52,POS_TERMINAL,AE,3322,True,"{'ip': '146.67.142.147', 'score': 0.2875}",DEV-2320C097E75F4075,MANUAL_KEYED,AVS_FAIL,MID-E8FE6CCF5865,ONLINE_PIN,True,RECURRING_SUBSCRIPTION,False,2388,E_COMMERCE,0100-AuthReq,6.45,2.68,192234.2,"(18, 477)",53,18,0.084,0.269,24,0.288,0,33,0.029,0.774,3.107,KIOSK,0,146.67.142.147,0.2875,18.0,477.0,0.03765690376569038,0,medium,2025-03-07 09:36:52,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,high,11_20,very_low,low,18807.67919463087,extreme,0.7288842522077121,near_max,1,0,0,0,0,0,1,0,0,0,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
191429.5,USD,2025-03-07 09:39:32,IVR_PHONE,ZA,3181,False,"{'ip': '30.106.39.247', 'score': 0.1557}",DEV-E069B924276B468D,MAGSTRIPE,AVS_PASS,MID-C00BB20AA0A7,OFFLINE_PIN,True,MOTO_MAIL,False,121,CRYPTOGRAM_PRESENT,0500-Advice,5.41,1.35,123735.17,"(65, 127)",113,4,0.32,0.95,157,0.031,2,1,2.304,0.028,0.694,KIOSK,0,30.106.39.247,0.1557,65.0,127.0,0.5078125,0,low,2025-03-07 09:39:32,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,low,low,gt_20,medium,high,29864.196567862713,extreme,1.5470779481860477,above_max,0,0,0,0,0,0,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
138120.64,AUD,2025-03-07 09:41:26,API_SERVER,US,5163,False,"{'ip': '223.156.138.194', 'score': 0.303}",DEV-D27C9A36456C4AC6,CONTACTLESS,CVV_FAIL,MID-AFC24229C26A,ONLINE_PIN,False,SINGLE_PURCHASE,False,47,FORCE_POST,0510-AdviceRsp,5.76,3.76,72376.78,"(45, 290)",72,1,0.078,0.972,151,0.133,0,25,2.359,1.085,2.945,WEARABLE_PAY,0,223.156.138.194,0.303,45.0,290.0,0.15463917525773196,0,medium,2025-03-07 09:41:26,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,very_high,gt_20,very_low,high,20432.04733727811,extreme,1.9083293242760417,above_max,0,0,0,0,1,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
13930.34,USD,2025-03-07 09:41:46,IVR_PHONE,BR,7632,True,"{'ip': '94.145.176.8', 'score': 0.1913}",DEV-5765EFBFAF4D4A0C,TOKEN_IN_APP,BIOMETRIC_PASS,MID-BA9CD04D9D9C,ONLINE_PIN,True,INSTALLMENT_PLAN,False,3781,FORCE_POST,0400-Reversal,7.91,1.3,194038.04,"(11, 21)",80,7,0.501,0.714,44,0.143,0,1,1.827,1.249,2.388,POS_TERMINAL,0,94.145.176.8,0.1913,11.0,21.0,0.5,0,low,2025-03-07 09:41:46,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,very_high,11_20,low,high,1563.4500561167229,extreme,0.07179142918868285,below_half_max,0,0,0,0,0,0,0,0,0,0,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
172231.81,USD,2025-03-07 09:42:40,MOBILE_APP,DE,3240,True,"{'ip': '164.111.24.157', 'score': 0.373}",DEV-FACB86459183457F,CONTACTLESS,BIOMETRIC_FAIL,MID-705CBA2B98CB,OFFLINE_PIN,False,RECURRING_SUBSCRIPTION,False,2630,FALLBACK_MAG,0400-Reversal,11.29,4.54,34327.46,"(38, 457)",66,14,0.368,0.851,13,0.116,0,38,0.385,1.627,3.913,MOBILE_APP,0,164.111.24.157,0.373,38.0,457.0,0.08296943231441048,0,medium,2025-03-07 09:42:40,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,very_high,gt_20,very_low,high,14013.979658258748,extreme,5.017172631688109,extreme,1,0,0,0,0,1,0,0,0,0,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
125743.33,EUR,2025-03-07 09:45:45,WEB_BROWSER,ID,4751,False,"{'ip': '212.198.102.72', 'score': 0.1367}",DEV-1B8DCBEC05324960,CHIP,BIOMETRIC_PASS,MID-7BA3F324C5FC,SIGNATURE,True,MOTO_PHONE,False,2172,MOBILE_TOKEN,0510-AdviceRsp,7.93,5.24,73698.97,"(4, 335)",95,7,0.354,0.267,144,0.275,0,15,1.522,1.183,2.279,WEARABLE_PAY,0,212.198.102.72,0.1367,4.0,335.0,0.011904761904761904,0,low,2025-03-07 09:45:45,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,very_high,2_5,very_low,low,14081.0,extreme,1.706151712137739,above_max,0,0,0,0,0,0,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
172733.31,CNY,2025-03-07 09:46:40,API_SERVER,PH,4462,False,"{'ip': '17.198.187.136', 'score': 0.3979}",DEV-F009E584E88845DA,CONTACTLESS,BIOMETRIC_PASS,MID-AC5D5D2CB2A4,SIGNATURE,True,RECURRING_SUBSCRIPTION,False,1544,CARD_PRESENT,0510-AdviceRsp,7.34,1.57,112726.92,"(32, 315)",62,8,0.601,0.143,149,0.223,0,17,0.966,1.41,3.668,BRANCH_COUNTER,0,17.198.187.136,0.3979,32.0,315.0,0.10126582278481013,0,medium,2025-03-07 09:46:40,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,very_high,gt_20,very_low,low,20711.428057553956,extreme,1.532302822583793,above_max,0,0,0,0,0,0,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
77549.92,EUR,2025-03-07 09:50:17,MOBILE_APP,KR,7236,False,"{'ip': '243.132.38.68', 'score': 0.2199}",DEV-7174F520458B4554,CHIP,AVS_PASS,MID-B8D66041CB80,ONLINE_PIN,True,INSTALLMENT_PLAN,False,3850,MOBILE_TOKEN,0110-AuthRsp,6.97,1.8,198405.16,"(100, 167)",83,16,0.854,0.894,14,0.072,0,38,0.942,1.711,1.849,MOBILE_APP,0,243.132.38.68,0.2199,100.0,167.0,0.5952380952380952,0,medium,2025-03-07 09:50:17,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,low,very_high,gt_20,medium,high,9730.228356336262,extreme,0.3908644771916356,below_half_max,0,0,0,0,0,1,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
61784.18,USD,2025-03-07 09:50:43,POS_TERMINAL,BR,7143,False,"{'ip': '165.255.13.146', 'score': 0.3528}",DEV-A7577CAD22564647,CHIP,3DS_FAIL,MID-1394A014B418,OFFLINE_PIN,False,MOTO_PHONE,False,1294,E_COMMERCE,0100-AuthReq,7.72,2.54,33243.69,"(15, 356)",17,16,0.171,0.351,5,0.21,0,25,3.198,0.218,2.416,ONLINE_PORTAL,0,165.255.13.146,0.3528,15.0,356.0,0.04201680672268908,0,medium,2025-03-07 09:50:43,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,low,11_20,very_low,medium,7085.341743119267,extreme,1.8584676229497101,above_max,0,0,0,0,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
82646.37,EUR,2025-03-07 09:51:18,POS_TERMINAL,BR,4876,False,"{'ip': '157.246.196.60', 'score': 0.2982}",DEV-AAF261A63AA340E6,MANUAL_KEYED,3DS_FAIL,MID-6E66ADB7FB8C,NONE,False,SINGLE_PURCHASE,False,1276,FORCE_POST,0110-AuthRsp,5.1,3.08,155406.3,"(32, 33)",105,20,0.976,0.427,171,0.25,0,26,2.879,0.006,4.282,WEARABLE_PAY,0,157.246.196.60,0.2982,32.0,33.0,0.9411764705882353,0,medium,2025-03-07 09:51:18,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,low,gt_20,high,medium,13548.585245901639,extreme,0.5318049409519373,near_max,0,0,0,0,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
19367.18,USD,2025-03-07 09:51:32,MOBILE_APP,CN,4371,True,"{'ip': '19.198.96.217', 'score': 0.2799}",DEV-D71F686618E04053,MANUAL_KEYED,CVV_PASS,MID-31F8FC789C71,ONLINE_PIN,True,MOTO_PHONE,False,4048,FORCE_POST,0400-Reversal,5.45,5.41,220372.15,"(21, 343)",110,18,0.368,0.576,138,0.079,0,5,2.073,1.431,3.002,WEARABLE_PAY,0,19.198.96.217,0.2799,21.0,343.0,0.061046511627906974,0,medium,2025-03-07 09:51:32,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,low,very_high,gt_20,very_low,medium,3002.663565891473,extreme,0.08788357383828294,below_half_max,0,0,0,0,0,0,0,0,0,0,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
81186.9,EUR,2025-03-07 09:53:19,WEB_BROWSER,GB,4367,False,"{'ip': '170.108.106.231', 'score': 0.1208}",DEV-90121561941946BB,CONTACTLESS,CVV_FAIL,MID-0700636CD687,ONLINE_PIN,True,INSTALLMENT_PLAN,False,1273,FALLBACK_MAG,0210-FinRsp,5.08,1.96,174811.94,"(75, 255)",84,12,0.933,0.236,157,0.333,3,13,0.416,0.488,1.984,WEARABLE_PAY,0,170.108.106.231,0.1208,75.0,255.0,0.29296875,0,low,2025-03-07 09:53:19,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,high,medium,gt_20,low,low,13353.108552631578,extreme,0.4644215697075971,below_half_max,0,0,0,0,0,0,1,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
136553.33,EUR,2025-03-07 09:55:05,ATM,IN,7332,False,"{'ip': '121.122.146.234', 'score': 0.1496}",DEV-886081509200463B,QR_CODE,BIOMETRIC_PASS,MID-ED8893807195,SIGNATURE,False,MOTO_PHONE,False,1778,CRYPTOGRAM_PRESENT,0200-FinReq,6.24,5.99,22136.5,"(36, 410)",75,12,0.62,0.382,37,0.137,0,16,1.817,0.639,2.808,BRANCH_COUNTER,0,121.122.146.234,0.1496,36.0,410.0,0.08759124087591241,0,low,2025-03-07 09:55:05,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,high,gt_20,very_low,medium,18860.95718232044,extreme,6.168416939582157,extreme,0,0,0,0,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
132153.89,JPY,2025-03-07 09:56:21,WEB_BROWSER,MY,7005,False,"{'ip': '3.112.233.90', 'score': 0.1864}",DEV-BC8842A4DB7D4AC6,TOKEN_IN_APP,CVV_PASS,MID-E8BF8D2DF7E1,SIGNATURE,True,INSTALLMENT_PLAN,False,1620,MOBILE_TOKEN,0510-AdviceRsp,7.77,4.23,29206.48,"(89, 163)",23,11,0.475,0.857,72,0.25,0,13,1.757,0.206,4.613,POS_TERMINAL,0,3.112.233.90,0.1864,89.0,163.0,0.5426829268292683,0,low,2025-03-07 09:56:21,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,low,gt_20,medium,high,15068.85860889396,extreme,4.524659094177245,much_above_max,0,0,0,0,0,0,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
126608.45,JPY,2025-03-07 09:56:29,WEB_BROWSER,ZA,7205,False,"{'ip': '201.221.92.196', 'score': 0.2444}",DEV-469C72DF6A084031,QR_CODE,AVS_FAIL,MID-55D90E39993C,ONLINE_PIN,False,SINGLE_PURCHASE,True,1742,MOBILE_TOKEN,0510-AdviceRsp,8.51,1.13,42290.9,"(0, 394)",80,9,0.538,0.91,144,0.456,0,4,0.69,1.526,2.012,KIOSK,0,201.221.92.196,0.2444,0.0,394.0,0.0,0,medium,2025-03-07 09:56:29,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,high,very_high,0_1,very_low,high,13313.191377497371,extreme,2.9936808230417644,much_above_max,0,0,0,0,0,0,1,0,0,1,1,0,not_night,0,0,0,0,0,0,0,0,0,0,0
77091.61,CHF,2025-03-07 09:57:31,SMART_WATCH,AE,5575,False,"{'ip': '150.178.22.186', 'score': 0.5043}",DEV-56B77E589F794B46,QR_CODE,CVV_FAIL,MID-2F84F6C23C96,OFFLINE_PIN,True,MOTO_PHONE,False,2131,CARD_PRESENT,0110-AuthRsp,6.0,2.1,219642.51,"(71, 327)",57,21,0.707,0.142,151,0.122,0,37,0.913,0.172,4.056,BRANCH_COUNTER,0,150.178.22.186,0.5043,71.0,327.0,0.21646341463414634,0,high,2025-03-07 09:57:31,9,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,high,medium,low,gt_20,low,low,11013.087142857143,extreme,0.3509851486165013,below_half_max,0,0,0,0,0,1,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
95551.67,USD,2025-03-07 10:01:20,API_SERVER,BR,5567,True,"{'ip': '224.115.225.231', 'score': 0.2191}",DEV-8AFF9CA8EBB94839,TOKEN_IN_APP,3DS_FAIL,MID-D5B2D569B3D5,SIGNATURE,False,MOTO_MAIL,False,570,CARD_PRESENT,0510-AdviceRsp,7.77,1.06,70911.93,"(62, 437)",71,19,0.709,0.341,83,0.302,0,9,2.241,0.283,4.109,ONLINE_PORTAL,0,224.115.225.231,0.2191,62.0,437.0,0.1415525114155251,0,medium,2025-03-07 10:01:20,10,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,high,low,gt_20,very_low,medium,10895.287343215508,extreme,1.347450598924625,above_max,0,0,0,0,0,0,1,0,0,0,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
132792.22,AUD,2025-03-07 10:01:36,POS_TERMINAL,SG,3267,False,"{'ip': '18.80.116.123', 'score': 0.1924}",DEV-6390AD089DD84C29,MANUAL_KEYED,3DS_FAIL,MID-A8FC4E107DCD,SIGNATURE,False,RECURRING_SUBSCRIPTION,False,3950,CARD_PRESENT,0210-FinRsp,7.55,2.42,208814.87,"(80, 239)",20,23,0.557,0.882,11,0.169,0,27,2.147,1.192,1.263,ONLINE_PORTAL,0,18.80.116.123,0.1924,80.0,239.0,0.3333333333333333,0,low,2025-03-07 10:01:36,10,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,very_high,gt_20,low,high,15531.253801169589,extreme,0.6359297308197888,near_max,0,0,0,0,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
84309.26,USD,2025-03-07 10:01:50,POS_TERMINAL,TH,7243,False,"{'ip': '207.220.212.215', 'score': 0.3346}",DEV-2CFE139738A4454D,QR_CODE,3DS_PASS,MID-A5A267D0D6D2,ONLINE_PIN,True,MOTO_PHONE,False,873,E_COMMERCE,0510-AdviceRsp,5.54,4.04,148932.82,"(3, 387)",118,9,0.156,0.348,17,0.097,0,39,0.142,0.567,0.425,MOBILE_APP,0,207.220.212.215,0.3346,3.0,387.0,0.007731958762886598,0,medium,2025-03-07 10:01:50,10,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,low,medium,2_5,very_low,medium,12891.324159021406,extreme,0.5660853928274987,near_max,1,0,0,1,0,1,0,0,0,1,0,1,not_night,0,0,0,0,0,0,1,1,0,0,0
174407.79,EUR,2025-03-07 10:02:06,API_SERVER,TH,7021,False,"{'ip': '215.17.174.217', 'score': 0.4622}",DEV-7E83F2011DAE4A7E,CONTACTLESS,CVV_FAIL,MID-D270631E87EF,NONE,True,MOTO_MAIL,False,576,E_COMMERCE,0110-AuthRsp,5.85,4.39,153423.98,"(11, 17)",64,16,0.666,0.139,79,0.157,0,34,1.172,1.812,4.414,KIOSK,0,215.17.174.217,0.4622,11.0,17.0,0.6111111111111112,0,medium,2025-03-07 10:02:06,10,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,very_high,11_20,medium,low,25460.991240875916,extreme,1.136762670589887,above_max,0,0,0,0,0,0,0,0,0,1,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
188198.78,USD,2025-03-07 10:02:52,WEB_BROWSER,IN,3275,False,"{'ip': '149.159.202.248', 'score': 0.1297}",DEV-D2228501AF134B1D,CHIP,3DS_FAIL,MID-DB041032AB5D,SIGNATURE,False,SINGLE_PURCHASE,False,2587,FORCE_POST,0510-AdviceRsp,5.55,1.62,42840.86,"(15, 59)",57,21,0.61,0.6,154,0.158,0,26,2.165,1.978,1.862,WEARABLE_PAY,0,149.159.202.248,0.1297,15.0,59.0,0.25,0,low,2025-03-07 10:02:52,10,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,very_high,11_20,low,medium,28732.63816793893,extreme,4.3928713645952815,much_above_max,0,0,0,0,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
24089.51,EUR,2025-03-07 10:06:23,API_SERVER,CN,5874,False,"{'ip': '190.142.54.208', 'score': 0.4592}",DEV-566BEE7597D949F5,CHIP,CVV_FAIL,MID-A42CF108BAB5,SIGNATURE,False,MOTO_MAIL,False,4090,CARD_PRESENT,0420-RepeatRev,11.74,2.56,160831.21,"(99, 487)",97,12,0.736,0.326,50,0.154,0,6,0.027,0.342,0.619,WEARABLE_PAY,1,190.142.54.208,0.4592,99.0,487.0,0.2028688524590164,0,medium,2025-03-07 10:06:23,10,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,medium,medium,medium,gt_20,low,medium,1890.8563579277863,extreme,0.14978038292205273,below_half_max,1,0,0,0,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,1,0,0,0
186705.04,GBP,2025-03-07 10:07:20,SMART_WATCH,BR,7007,False,"{'ip': '17.105.144.108', 'score': 0.1964}",DEV-BDF5F841A9EC4BC4,TOKEN_IN_APP,3DS_PASS,MID-55D93E871B1D,SIGNATURE,False,RECURRING_SUBSCRIPTION,False,68,FORCE_POST,0200-FinReq,8.95,1.42,210333.62,"(89, 377)",57,22,0.081,0.333,168,0.307,0,20,3.587,1.886,0.324,POS_TERMINAL,0,17.105.144.108,0.1964,89.0,377.0,0.23544973544973544,0,low,2025-03-07 10:07:20,10,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,high,very_high,gt_20,low,medium,18764.325628140705,extreme,0.8876572007023856,near_max,0,0,0,1,0,0,1,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
146210.13,USD,2025-03-07 10:09:26,SMART_WATCH,AU,5676,False,"{'ip': '218.75.211.172', 'score': 0.1243}",DEV-BBEC4861C777408C,CHIP,CVV_PASS,MID-9D90F5AACE94,ONLINE_PIN,False,MOTO_MAIL,False,1641,FORCE_POST,0510-AdviceRsp,20.48,5.16,180341.21,"(29, 65)",116,8,0.38,0.197,121,0.199,0,18,0.922,0.151,4.141,CALL_CENTER,0,218.75.211.172,0.1243,29.0,65.0,0.4393939393939394,0,low,2025-03-07 10:09:26,10,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,low,gt_20,low,low,6806.803072625698,extreme,0.8107371535482459,near_max,0,0,0,0,0,0,0,0,0,1,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
33078.54,USD,2025-03-07 10:13:45,ATM,HK,3053,True,"{'ip': '155.85.254.149', 'score': 0.1125}",DEV-04858F8155994382,MAGSTRIPE,CVV_FAIL,MID-9E1DB7CD5CDB,NONE,True,MOTO_MAIL,False,1443,MOBILE_TOKEN,0510-AdviceRsp,6.4,2.01,13702.78,"(94, 288)",75,19,0.525,0.071,48,0.273,1,30,2.799,1.75,4.033,MOBILE_APP,0,155.85.254.149,0.1125,94.0,288.0,0.32525951557093424,0,low,2025-03-07 10:13:45,10,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,medium,very_high,gt_20,low,very_low,4470.072972972973,extreme,2.413825966266242,much_above_max,0,1,0,0,0,0,0,0,0,0,0,1,not_night,0,0,0,0,0,0,0,0,0,0,0
171091.82,SGD,2025-03-07 10:13:52,API_SERVER,TH,4921,True,"{'ip': '188.221.143.196', 'score': 0.054}",DEV-507A7C07119F4464,QR_CODE,AVS_FAIL,MID-B009FDD1FB38,ONLINE_PIN,False,INSTALLMENT_PLAN,False,1101,CRYPTOGRAM_PRESENT,0100-AuthReq,6.35,1.7,214892.89,"(56, 168)",88,3,0.488,0.217,170,0.088,0,18,1.856,0.03,0.591,MOBILE_APP,1,188.221.143.196,0.054,56.0,168.0,0.33136094674556216,0,low,2025-03-07 10:13:52,10,4,Friday,0,0,3,7,2025,morning,0.0,0,0,0,0,0,low,low,low,gt_20,low,low,23277.798639455785,extreme,0.7961688440746267,near_max,0,0,0,0,1,0,0,0,0,0,0,0,not_night,0,0,0,0,0,0,0,0,0,0,0
